Fixture ID,Date,Referee,Venue,City,Home Team,Away Team,Home Team Goals,Away Team Goals,Result,Home Shots on Goal,Home Shots off Goal,Home Total Shots,Home Blocked Shots,Home Shots insidebox,Home Shots outsidebox,Home Fouls,Home Corner Kicks,Home Offsides,Home Ball Possession,Home Yellow Cards,Home Red Cards,Home Goalkeeper Saves,Home Total passes,Home Passes accurate,Home Passes %,Away Shots on Goal,Away Shots off Goal,Away Total Shots,Away Blocked Shots,Away Shots insidebox,Away Shots outsidebox,Away Fouls,Away Corner Kicks,Away Offsides,Away Ball Possession,Away Yellow Cards,Away Red Cards,Away Goalkeeper Saves,Away Total passes,Away Passes accurate,Away Passes %,Home expected_goals,Away expected_goals,Home_Points,Home_Goals_Scored,Home_Goals_Conceded,Home_Wins,Home_Draws,Home_Losses,Home_Form_Score,Away_Points,Away_Goals_Scored,Away_Goals_Conceded,Away_Wins,Away_Draws,Away_Losses,Away_Form_Score
868020,2022-09-18 13:15:00+00:00,M. Oliver,Goodison Park,Liverpool,Everton,West Ham,1,0,Home Win,2,4,7,1,3,4,8,5,1,54%,3,0,4,464,385,83%,4,3,14,7,12,2,11,14,1,46%,1,0,1,388,309,80%,,,4.0,4.0,5.0,0.0,4.0,1.0,3.5,4.0,3.0,6.0,1.0,1.0,3.0,2.5
868027,2022-10-01 11:30:00+00:00,A. Taylor,Emirates Stadium,London,Arsenal,Tottenham,3,1,Home Win,9,9,22,4,11,11,10,5,1,65%,2,0,2,565,511,90%,3,2,7,2,4,3,10,2,3,35%,1,1,6,307,240,78%,,,12.0,11.0,5.0,4.0,0.0,1.0,15.0,13.0,12.0,4.0,4.0,1.0,0.0,17.0
868029,2022-10-01 14:00:00+00:00,D. England,Craven Cottage,London,Fulham,Newcastle,1,4,Away Win,1,1,3,1,2,1,9,1,4,32%,2,1,6,281,190,68%,10,4,19,5,16,3,10,8,7,68%,0,0,0,605,530,88%,,,9.0,10.0,9.0,3.0,0.0,2.0,9.5,4.0,6.0,7.0,0.0,4.0,1.0,3.5
868028,2022-10-01 14:00:00+00:00,C. Kavanagh,Selhurst Park,London,Crystal Palace,Chelsea,1,2,Away Win,3,4,7,0,4,3,11,5,1,36%,1,0,1,348,271,78%,3,7,13,3,10,3,13,2,0,64%,3,0,2,635,559,88%,,,6.0,7.0,7.0,1.0,3.0,1.0,6.0,7.0,7.0,9.0,2.0,1.0,2.0,6.0
868034,2022-10-01 14:00:00+00:00,A. Marriner,St. Mary's Stadium,"Southampton, Hampshire",Southampton,Everton,1,2,Away Win,6,9,22,7,15,7,11,7,0,54%,2,0,3,445,362,81%,5,4,12,3,6,6,10,6,1,46%,2,0,5,380,295,78%,,,6.0,4.0,5.0,2.0,0.0,3.0,5.5,7.0,4.0,3.0,1.0,4.0,0.0,7.5
868026,2022-10-01 14:00:00+00:00,T. Bramall,Vitality Stadium,"Bournemouth, Dorset",Bournemouth,Brentford,0,0,Draw,1,4,7,2,5,2,11,7,1,42%,1,0,4,375,297,79%,4,5,13,4,10,3,10,8,2,58%,2,0,0,530,440,83%,,,5.0,4.0,15.0,1.0,2.0,2.0,-0.5,5.0,9.0,10.0,1.0,2.0,2.0,4.5
868032,2022-10-01 14:00:00+00:00,A. Madley,Anfield,Liverpool,Liverpool,Brighton,3,3,Draw,7,6,15,2,12,3,9,9,1,54%,1,0,3,530,432,82%,6,0,6,0,6,0,13,2,0,46%,1,0,5,460,359,78%,,,8.0,13.0,4.0,2.0,2.0,1.0,12.5,10.0,9.0,4.0,3.0,1.0,1.0,12.5
868035,2022-10-01 16:30:00+00:00,P. Tierney,London Stadium,London,West Ham,Wolves,2,0,Home Win,5,5,18,8,10,8,8,1,2,39%,2,0,4,372,301,81%,4,7,15,4,5,10,6,6,1,61%,2,0,3,564,492,87%,,,4.0,3.0,6.0,1.0,1.0,3.0,2.5,5.0,2.0,5.0,1.0,2.0,2.0,3.5
868033,2022-10-02 13:00:00+00:00,M. Oliver,Etihad Stadium,Manchester,Manchester City,Manchester United,6,3,Home Win,10,6,22,6,17,5,3,5,1,54%,0,0,5,551,485,88%,8,1,12,3,6,6,9,1,0,46%,3,0,3,476,408,86%,,,11.0,17.0,6.0,3.0,2.0,0.0,16.5,12.0,7.0,6.0,4.0,0.0,1.0,12.5
868030,2022-10-02 15:30:00+00:00,S. Attwell,Elland Road,"Leeds, West Yorkshire",Leeds,Aston Villa,0,0,Draw,1,2,6,3,4,2,23,2,0,44%,5,1,6,375,270,72%,7,8,19,4,12,7,12,9,2,56%,2,0,1,479,370,77%,,,5.0,8.0,9.0,1.0,2.0,2.0,4.5,4.0,4.0,7.0,1.0,1.0,3.0,2.5
868031,2022-10-03 19:00:00+00:00,R. Jones,King Power Stadium,"Leicester, Leicestershire",Leicester,Nottingham Forest,4,0,Home Win,7,7,17,3,10,7,13,6,3,52%,2,0,3,492,416,85%,3,5,10,2,8,2,12,6,4,48%,4,0,4,464,362,78%,,,0.0,6.0,16.0,0.0,0.0,5.0,-5.0,1.0,5.0,15.0,0.0,1.0,4.0,-4.0
868042,2022-10-08 14:00:00+00:00,A. Madley,Etihad Stadium,Manchester,Manchester City,Southampton,4,0,Home Win,8,9,21,4,20,1,4,9,1,65%,0,0,0,744,666,90%,0,3,5,2,0,5,8,1,1,35%,1,0,4,393,317,81%,,,13.0,20.0,6.0,4.0,1.0,0.0,20.0,3.0,3.0,6.0,1.0,0.0,4.0,1.5
868043,2022-10-08 14:00:00+00:00,J. Brooks,St. James' Park,Newcastle upon Tyne,Newcastle,Brentford,5,1,Home Win,6,4,16,6,10,6,14,9,1,54%,0,0,2,389,309,79%,3,1,6,2,5,1,9,5,3,46%,1,0,2,320,239,75%,,,6.0,7.0,5.0,1.0,3.0,1.0,7.0,6.0,7.0,7.0,1.0,3.0,1.0,6.0
868036,2022-10-08 14:00:00+00:00,M. Salisbury,Vitality Stadium,"Bournemouth, Dorset",Bournemouth,Leicester,2,1,Home Win,4,2,10,4,8,2,8,7,3,44%,1,0,4,424,359,85%,5,2,9,2,8,1,16,2,0,56%,2,0,2,551,475,86%,,,6.0,4.0,12.0,1.0,3.0,1.0,2.0,3.0,9.0,14.0,1.0,0.0,4.0,0.5
868039,2022-10-08 14:00:00+00:00,S. Hooper,Stamford Bridge,London,Chelsea,Wolves,3,0,Home Win,7,10,20,3,17,3,8,4,3,57%,2,0,2,591,518,88%,2,5,8,1,6,2,8,2,0,43%,0,0,4,431,360,84%,,,9.0,7.0,8.0,3.0,0.0,2.0,8.5,5.0,2.0,6.0,1.0,2.0,2.0,3.0
868038,2022-10-08 16:30:00+00:00,T. Harrington,The American Express Community Stadium,"Falmer, East Sussex",Brighton,Tottenham,0,1,Away Win,4,5,14,5,8,6,9,6,2,59%,1,0,2,694,610,88%,3,4,8,1,4,4,14,2,3,41%,2,0,4,489,398,81%,,,10.0,12.0,7.0,3.0,1.0,1.0,12.5,10.0,12.0,7.0,3.0,1.0,1.0,12.5
868045,2022-10-09 13:00:00+00:00,C. Kavanagh,London Stadium,London,West Ham,Fulham,3,1,Home Win,8,4,17,5,13,4,9,4,1,50%,1,0,1,485,400,82%,2,4,8,2,6,2,7,2,2,50%,3,0,5,486,400,82%,,,7.0,5.0,4.0,2.0,1.0,2.0,7.5,6.0,8.0,11.0,2.0,0.0,3.0,4.5
868040,2022-10-09 13:00:00+00:00,P. Tierney,Selhurst Park,London,Crystal Palace,Leeds,2,1,Home Win,5,5,13,3,10,3,13,5,2,55%,3,0,3,418,321,77%,4,2,10,4,7,3,23,3,2,45%,3,0,3,345,222,64%,,,5.0,7.0,8.0,1.0,2.0,2.0,4.5,5.0,6.0,7.0,1.0,2.0,2.0,4.5
868037,2022-10-09 15:30:00+00:00,M. Oliver,Emirates Stadium,London,Arsenal,Liverpool,3,2,Home Win,7,1,11,3,10,1,11,4,3,44%,1,0,2,386,302,78%,3,2,8,3,5,3,11,3,6,56%,2,0,4,488,395,81%,,,12.0,11.0,6.0,4.0,0.0,1.0,14.5,8.0,15.0,6.0,2.0,2.0,1.0,12.5
868041,2022-10-09 18:00:00+00:00,D. Coote,Goodison Park,Liverpool,Everton,Manchester United,1,2,Away Win,2,3,11,6,7,4,7,5,1,40%,2,0,2,375,295,79%,4,5,12,3,5,7,13,4,4,60%,1,0,1,609,510,84%,,,9.0,5.0,3.0,2.0,3.0,0.0,10.0,12.0,10.0,8.0,4.0,0.0,1.0,13.0
868044,2022-10-10 19:00:00+00:00,A. Taylor,The City Ground,"Nottingham, Nottinghamshire",Nottingham Forest,Aston Villa,1,1,Draw,3,1,6,2,2,4,13,1,0,40%,3,0,1,333,246,74%,2,2,12,8,6,6,19,4,3,60%,3,0,2,506,436,86%,,,0.0,4.0,18.0,0.0,0.0,5.0,-7.0,5.0,3.0,4.0,1.0,2.0,2.0,4.5
868047,2022-10-14 19:00:00+00:00,M. Salisbury,Gtech Community Stadium,"Brentford, Middlesex",Brentford,Brighton,2,0,Home Win,3,4,7,0,6,1,12,2,0,28%,3,0,7,235,157,67%,7,4,21,10,14,7,15,11,3,72%,1,0,0,611,520,85%,,,5.0,7.0,11.0,1.0,2.0,2.0,3.0,7.0,10.0,8.0,2.0,1.0,2.0,8.0
868050,2022-10-15 11:30:00+00:00,A. Madley,King Power Stadium,"Leicester, Leicestershire",Leicester,Crystal Palace,0,0,Draw,5,5,14,4,8,6,18,9,2,53%,2,0,1,579,493,85%,1,5,8,2,2,6,13,2,1,47%,2,0,6,514,426,83%,,,3.0,9.0,14.0,1.0,0.0,4.0,0.5,5.0,6.0,8.0,1.0,2.0,2.0,4.0
868048,2022-10-15 14:00:00+00:00,G. Scott,Craven Cottage,London,Fulham,Bournemouth,2,2,Draw,4,8,19,7,12,7,9,5,1,69%,2,0,4,585,496,85%,6,4,10,0,8,2,11,6,0,31%,0,0,2,268,187,70%,,,6.0,8.0,12.0,2.0,0.0,3.0,4.0,9.0,6.0,4.0,2.0,3.0,0.0,10.0
868055,2022-10-15 14:00:00+00:00,T. Bramall,Molineux Stadium,"Wolverhampton, West Midlands",Wolves,Nottingham Forest,1,0,Home Win,2,5,9,2,8,1,17,4,2,58%,2,0,2,435,355,82%,2,6,10,2,6,4,13,5,1,42%,2,0,1,313,225,72%,,,4.0,1.0,8.0,1.0,1.0,3.0,0.5,1.0,5.0,17.0,0.0,1.0,4.0,-5.0
868054,2022-10-15 16:30:00+00:00,P. Tierney,Tottenham Hotspur Stadium,London,Tottenham,Everton,2,0,Home Win,7,6,21,8,15,6,12,7,0,62%,1,0,0,583,515,88%,0,3,4,1,3,1,13,1,0,38%,4,0,5,367,300,82%,,,10.0,11.0,7.0,3.0,1.0,1.0,12.0,8.0,5.0,4.0,2.0,2.0,1.0,8.5
868046,2022-10-16 13:00:00+00:00,R. Jones,Villa Park,Birmingham,Aston Villa,Chelsea,0,2,Away Win,7,7,18,4,13,5,12,7,3,41%,0,0,2,353,283,80%,4,3,8,1,6,2,11,1,1,59%,3,0,7,548,468,85%,,,6.0,4.0,4.0,1.0,3.0,1.0,6.0,12.0,10.0,5.0,4.0,0.0,1.0,14.5
868049,2022-10-16 13:00:00+00:00,C. Kavanagh,Elland Road,"Leeds, West Yorkshire",Leeds,Arsenal,0,1,Away Win,4,5,16,7,9,7,10,6,4,47%,0,0,3,428,334,78%,4,2,9,3,6,3,11,3,0,53%,2,0,4,500,415,83%,,,2.0,4.0,9.0,0.0,2.0,3.0,-0.5,12.0,12.0,7.0,4.0,0.0,1.0,14.5
868053,2022-10-16 13:00:00+00:00,P. Bankes,St. Mary's Stadium,"Southampton, Hampshire",Southampton,West Ham,1,1,Draw,8,1,10,1,5,5,7,4,1,39%,1,0,3,323,234,72%,4,9,25,12,16,9,3,14,0,61%,1,0,7,488,391,80%,,,3.0,3.0,9.0,1.0,0.0,4.0,0.0,7.0,7.0,5.0,2.0,1.0,2.0,8.0
868052,2022-10-16 13:00:00+00:00,C. Pawson,Old Trafford,Manchester,Manchester United,Newcastle,0,0,Draw,2,8,15,5,7,8,13,4,2,63%,3,0,2,512,415,81%,2,5,9,2,6,3,11,4,0,37%,1,0,2,301,217,72%,,,12.0,10.0,8.0,4.0,0.0,1.0,13.0,8.0,11.0,5.0,2.0,2.0,1.0,11.0
868051,2022-10-16 15:30:00+00:00,A. Taylor,Anfield,Liverpool,Liverpool,Manchester City,1,0,Home Win,2,8,13,3,8,5,10,5,3,37%,3,0,6,407,313,77%,6,4,16,6,10,6,7,6,0,63%,1,0,1,702,616,88%,,,8.0,16.0,7.0,2.0,2.0,1.0,12.5,13.0,20.0,4.0,4.0,1.0,0.0,21.0
868059,2022-10-18 18:30:00+00:00,D. England,The American Express Community Stadium,"Falmer, East Sussex",Brighton,Nottingham Forest,0,0,Draw,7,7,19,5,14,5,10,9,1,70%,3,0,0,623,541,87%,0,3,3,0,3,0,14,1,0,30%,1,0,7,260,176,68%,,,4.0,9.0,10.0,1.0,1.0,3.0,3.5,1.0,5.0,12.0,0.0,1.0,4.0,-2.5
868062,2022-10-18 19:15:00+00:00,D. Coote,Selhurst Park,London,Crystal Palace,Wolves,2,1,Home Win,4,5,14,5,9,5,14,4,0,51%,3,0,3,449,370,82%,4,5,10,1,7,3,18,2,4,49%,1,0,2,428,340,79%,,,6.0,4.0,4.0,1.0,3.0,1.0,6.0,6.0,2.0,8.0,2.0,0.0,3.0,3.0
868063,2022-10-19 18:30:00+00:00,T. Harrington,St. James' Park,Newcastle upon Tyne,Newcastle,Everton,1,0,Home Win,4,9,16,3,11,5,9,8,0,50%,2,0,0,392,301,77%,0,1,1,0,1,0,12,2,3,50%,4,0,3,412,314,76%,,,9.0,10.0,3.0,2.0,3.0,0.0,12.5,7.0,4.0,5.0,2.0,1.0,2.0,6.5
868056,2022-10-19 18:30:00+00:00,J. Brooks,Vitality Stadium,"Bournemouth, Dorset",Bournemouth,Southampton,0,1,Away Win,3,8,15,4,10,5,8,7,2,54%,1,0,2,529,433,82%,3,2,9,4,7,2,13,3,0,46%,3,0,3,464,376,81%,,,9.0,8.0,6.0,2.0,3.0,0.0,10.0,1.0,2.0,9.0,0.0,1.0,4.0,-2.5
868064,2022-10-19 18:30:00+00:00,S. Attwell,Anfield,Liverpool,Liverpool,West Ham,1,0,Home Win,7,8,22,7,15,7,9,8,1,54%,0,0,3,600,511,85%,3,4,8,1,7,1,8,3,0,46%,0,0,6,510,412,81%,,,8.0,8.0,7.0,2.0,2.0,1.0,8.5,7.0,7.0,5.0,2.0,1.0,2.0,8.0
868058,2022-10-19 18:30:00+00:00,J. Gillett,Gtech Community Stadium,"Brentford, Middlesex",Brentford,Chelsea,0,0,Draw,5,2,8,1,7,1,7,6,2,34%,0,0,5,317,222,70%,5,3,14,6,4,10,7,2,0,66%,0,0,5,656,559,85%,,,7.0,8.0,10.0,2.0,1.0,2.0,6.0,12.0,10.0,4.0,4.0,0.0,1.0,15.0
868065,2022-10-19 19:15:00+00:00,S. Hooper,Old Trafford,Manchester,Manchester United,Tottenham,2,0,Home Win,10,9,28,9,13,15,7,8,4,52%,1,0,2,583,498,85%,2,5,9,2,7,2,7,3,0,48%,0,0,8,528,445,84%,,,10.0,9.0,8.0,3.0,1.0,1.0,10.5,12.0,12.0,6.0,4.0,0.0,1.0,15.0
868060,2022-10-20 18:30:00+00:00,M. Oliver,Craven Cottage,London,Fulham,Aston Villa,3,0,Home Win,8,5,18,5,13,5,11,9,0,60%,0,0,6,482,413,86%,6,3,12,3,9,3,11,7,3,40%,2,1,5,311,241,77%,,,4.0,8.0,13.0,1.0,1.0,3.0,1.5,6.0,3.0,4.0,1.0,3.0,1.0,5.5
868061,2022-10-20 19:15:00+00:00,P. Bankes,King Power Stadium,"Leicester, Leicestershire",Leicester,Leeds,2,0,Home Win,1,1,5,3,4,1,15,2,4,47%,2,0,2,461,361,78%,2,8,14,4,7,7,11,9,2,53%,1,0,0,518,406,78%,,,4.0,9.0,13.0,1.0,1.0,3.0,2.0,2.0,4.0,9.0,0.0,2.0,3.0,-0.5
868071,2022-10-22 11:30:00+00:00,P. Tierney,The City Ground,"Nottingham, Nottinghamshire",Nottingham Forest,Liverpool,1,0,Home Win,7,1,10,2,6,4,14,2,3,25%,2,0,7,227,145,64%,7,7,15,1,14,1,8,11,0,75%,1,0,6,691,595,86%,,,2.0,3.0,9.0,0.0,2.0,3.0,-1.0,8.0,7.0,6.0,2.0,2.0,1.0,8.5
868068,2022-10-22 14:00:00+00:00,S. Hooper,Goodison Park,Liverpool,Everton,Crystal Palace,3,0,Home Win,6,1,9,2,5,4,16,3,1,46%,3,0,2,382,313,82%,2,4,9,3,5,4,14,4,2,54%,4,0,3,456,387,85%,,,6.0,4.0,6.0,2.0,0.0,3.0,5.0,8.0,5.0,4.0,2.0,2.0,1.0,8.5
868070,2022-10-22 14:00:00+00:00,C. Pawson,Etihad Stadium,Manchester,Manchester City,Brighton,3,1,Home Win,4,3,10,3,9,1,11,6,0,48%,1,0,1,446,368,83%,2,3,8,3,5,3,12,3,4,52%,3,0,1,471,398,85%,,,10.0,14.0,5.0,3.0,1.0,1.0,14.5,5.0,8.0,8.0,1.0,2.0,2.0,5.0
868067,2022-10-22 16:30:00+00:00,S. Attwell,Stamford Bridge,London,Chelsea,Manchester United,1,1,Draw,2,3,6,1,4,2,8,6,2,48%,1,0,5,414,323,78%,6,6,13,1,6,7,10,4,3,52%,4,0,1,464,360,78%,,,13.0,9.0,2.0,4.0,1.0,0.0,16.5,10.0,10.0,8.0,3.0,1.0,1.0,11.0
868075,2022-10-23 13:00:00+00:00,M. Oliver,Molineux Stadium,"Wolverhampton, West Midlands",Wolves,Leicester,0,4,Away Win,6,7,21,8,15,6,10,9,3,61%,2,0,0,537,458,85%,4,1,5,0,4,1,12,2,3,39%,1,0,5,347,252,73%,,,3.0,2.0,10.0,1.0,0.0,4.0,-1.0,7.0,9.0,8.0,2.0,1.0,2.0,7.5
868072,2022-10-23 13:00:00+00:00,R. Jones,St. Mary's Stadium,"Southampton, Hampshire",Southampton,Arsenal,1,1,Draw,3,3,10,4,5,5,11,9,4,41%,2,0,2,358,288,80%,3,4,12,5,7,5,8,4,3,59%,1,0,2,541,466,86%,,,4.0,3.0,8.0,1.0,1.0,3.0,1.5,12.0,11.0,6.0,4.0,0.0,1.0,14.5
868069,2022-10-23 13:00:00+00:00,A. Taylor,Elland Road,"Leeds, West Yorkshire",Leeds,Fulham,2,3,Away Win,5,4,14,5,9,5,12,3,4,57%,1,0,1,488,390,80%,5,3,11,3,10,1,8,6,4,43%,1,0,3,355,255,72%,,,1.0,3.0,10.0,0.0,1.0,4.0,-2.5,7.0,10.0,11.0,2.0,1.0,2.0,6.5
868066,2022-10-23 13:00:00+00:00,D. England,Villa Park,Birmingham,Aston Villa,Brentford,4,0,Home Win,11,3,19,5,12,7,14,7,0,45%,1,0,3,329,247,75%,3,5,12,4,8,4,11,6,1,55%,0,0,7,397,302,76%,,,5.0,2.0,6.0,1.0,2.0,2.0,3.0,5.0,3.0,8.0,1.0,2.0,2.0,2.5
868073,2022-10-23 15:30:00+00:00,J. Gillett,Tottenham Hotspur Stadium,London,Tottenham,Newcastle,1,2,Away Win,5,4,17,8,10,7,12,6,3,52%,4,0,3,457,361,79%,5,3,13,5,9,4,6,7,4,48%,2,0,3,409,332,81%,,,9.0,10.0,7.0,3.0,0.0,2.0,10.5,11.0,11.0,3.0,3.0,2.0,0.0,15.0
868074,2022-10-24 19:00:00+00:00,D. Coote,London Stadium,London,West Ham,Bournemouth,2,0,Home Win,4,8,20,8,11,9,9,5,1,54%,0,0,3,497,421,85%,3,2,5,0,4,1,11,0,0,46%,2,0,2,432,359,83%,,,7.0,6.0,4.0,2.0,1.0,2.0,8.0,6.0,5.0,5.0,1.0,3.0,1.0,6.0
868082,2022-10-29 11:30:00+00:00,R. Jones,King Power Stadium,"Leicester, Leicestershire",Leicester,Manchester City,0,1,Away Win,5,4,10,1,8,2,5,3,0,36%,0,0,4,385,309,80%,5,6,15,4,7,8,10,10,2,64%,0,0,5,691,622,90%,,,10.0,11.0,2.0,3.0,1.0,1.0,14.5,12.0,16.0,5.0,4.0,0.0,1.0,17.5
868085,2022-10-29 14:00:00+00:00,P. Tierney,St. James' Park,Newcastle upon Tyne,Newcastle,Aston Villa,4,0,Home Win,7,10,20,3,16,4,11,3,2,60%,1,0,0,520,410,79%,0,0,3,3,3,0,11,0,3,40%,1,0,3,356,263,74%,,,13.0,12.0,3.0,4.0,1.0,0.0,17.5,5.0,5.0,6.0,1.0,2.0,2.0,4.5
868076,2022-10-29 14:00:00+00:00,A. Taylor,Vitality Stadium,"Bournemouth, Dorset",Bournemouth,Tottenham,2,3,Away Win,4,2,6,0,5,1,10,2,0,31%,1,0,4,292,223,76%,7,10,23,6,16,7,5,19,3,69%,2,0,2,631,567,90%,,,5.0,4.0,6.0,1.0,2.0,2.0,4.0,6.0,5.0,7.0,2.0,0.0,3.0,5.0
868079,2022-10-29 14:00:00+00:00,A. Madley,The American Express Community Stadium,"Falmer, East Sussex",Brighton,Chelsea,4,1,Home Win,9,7,19,3,15,4,16,8,0,41%,1,0,7,349,276,79%,7,5,15,3,9,6,6,7,0,59%,2,0,5,513,441,86%,,,2.0,4.0,9.0,0.0,2.0,3.0,-0.5,11.0,8.0,2.0,3.0,2.0,0.0,14.0
868080,2022-10-29 14:00:00+00:00,M. Salisbury,Selhurst Park,London,Crystal Palace,Southampton,1,0,Home Win,3,4,12,5,4,8,13,8,5,44%,3,0,4,402,290,72%,4,6,14,4,10,4,12,4,3,56%,3,0,2,497,404,81%,,,7.0,5.0,7.0,2.0,1.0,2.0,6.0,5.0,4.0,8.0,1.0,2.0,2.0,3.0
868078,2022-10-29 14:00:00+00:00,R. Madley,Gtech Community Stadium,"Brentford, Middlesex",Brentford,Wolves,1,1,Draw,3,6,12,3,8,4,10,3,0,58%,3,0,3,419,337,80%,4,6,13,3,6,7,17,6,1,42%,3,1,2,304,229,75%,,,5.0,3.0,9.0,1.0,2.0,2.0,2.0,3.0,2.0,11.0,1.0,0.0,4.0,-1.5
868081,2022-10-29 16:30:00+00:00,J. Brooks,Craven Cottage,London,Fulham,Everton,0,0,Draw,6,10,24,8,17,7,10,13,0,57%,2,0,4,463,386,83%,4,3,9,2,9,0,8,4,5,43%,1,0,6,370,295,80%,,,7.0,10.0,11.0,2.0,1.0,2.0,6.5,6.0,6.0,6.0,2.0,0.0,3.0,6.0
868083,2022-10-29 18:45:00+00:00,M. Oliver,Anfield,Liverpool,Liverpool,Leeds,1,2,Away Win,10,8,22,4,15,7,9,14,0,69%,0,0,4,679,554,82%,6,6,14,2,8,6,3,4,0,31%,1,0,9,304,192,63%,,,7.0,7.0,7.0,2.0,1.0,2.0,7.0,1.0,3.0,8.0,0.0,1.0,4.0,-1.5
868077,2022-10-30 14:00:00+00:00,S. Hooper,Emirates Stadium,London,Arsenal,Nottingham Forest,5,0,Home Win,10,5,24,9,18,6,9,9,1,69%,0,0,2,618,551,89%,2,2,5,1,2,3,8,4,2,31%,1,0,4,275,207,75%,,,13.0,11.0,4.0,4.0,1.0,0.0,16.5,5.0,2.0,6.0,1.0,2.0,2.0,3.0
868084,2022-10-30 16:15:00+00:00,C. Kavanagh,Old Trafford,Manchester,Manchester United,West Ham,1,0,Home Win,3,7,16,6,11,5,12,5,1,53%,1,0,4,490,405,83%,5,2,13,6,4,9,10,10,2,47%,3,0,2,412,341,83%,,,8.0,8.0,8.0,2.0,2.0,1.0,8.0,10.0,8.0,3.0,3.0,1.0,1.0,12.5
868091,2022-11-05 15:00:00+00:00,A. Marriner,The City Ground,"Nottingham, Nottinghamshire",Nottingham Forest,Brentford,2,2,Draw,7,6,15,2,9,6,10,3,0,47%,2,0,0,419,317,76%,2,3,6,1,4,2,11,3,2,53%,2,0,5,477,367,77%,,,5.0,2.0,7.0,1.0,2.0,2.0,2.5,5.0,4.0,10.0,1.0,2.0,2.0,2.0
868089,2022-11-05 15:00:00+00:00,T. Harrington,Elland Road,"Leeds, West Yorkshire",Leeds,Bournemouth,4,3,Home Win,4,6,18,8,15,3,16,13,0,61%,2,0,2,443,362,82%,6,2,9,1,8,1,10,3,0,39%,2,0,0,290,212,73%,,,3.0,5.0,9.0,1.0,0.0,4.0,1.0,4.0,6.0,9.0,1.0,1.0,3.0,2.5
868095,2022-11-05 15:00:00+00:00,G. Scott,Molineux Stadium,"Wolverhampton, West Midlands",Wolves,Brighton,2,3,Away Win,5,1,8,2,6,2,15,4,1,29%,2,1,5,256,193,75%,8,7,19,4,12,7,11,9,1,71%,0,0,3,653,589,90%,,,4.0,3.0,10.0,1.0,1.0,3.0,0.5,4.0,5.0,7.0,1.0,1.0,3.0,3.0
868090,2022-11-05 15:00:00+00:00,D. England,Etihad Stadium,Manchester,Manchester City,Fulham,2,1,Home Win,5,5,16,6,12,4,6,9,3,71%,2,1,1,717,653,91%,2,1,4,1,3,1,11,0,0,29%,4,0,3,295,234,79%,,,12.0,14.0,5.0,4.0,0.0,1.0,16.5,8.0,9.0,7.0,2.0,2.0,1.0,9.0
868088,2022-11-05 17:30:00+00:00,D. Coote,Goodison Park,Liverpool,Everton,Leicester,0,2,Away Win,2,5,12,5,11,1,9,8,0,48%,0,0,6,482,388,80%,8,7,22,7,15,7,5,3,1,52%,0,0,2,527,450,85%,,,4.0,4.0,5.0,1.0,1.0,3.0,3.5,7.0,7.0,3.0,2.0,1.0,2.0,9.0
868087,2022-11-06 12:00:00+00:00,M. Oliver,Stamford Bridge,London,Chelsea,Arsenal,0,1,Away Win,1,1,5,3,4,1,19,4,3,44%,5,0,1,360,264,73%,2,9,14,3,10,4,13,6,0,56%,2,0,1,452,371,82%,,,8.0,7.0,5.0,2.0,2.0,1.0,9.0,13.0,13.0,4.0,4.0,1.0,0.0,17.5
868092,2022-11-06 14:00:00+00:00,S. Attwell,St. Mary's Stadium,"Southampton, Hampshire",Southampton,Newcastle,1,4,Away Win,5,6,16,5,9,7,7,8,4,55%,1,0,0,468,366,78%,4,2,7,1,5,2,10,2,1,45%,0,0,4,380,257,68%,,,5.0,3.0,7.0,1.0,2.0,2.0,3.0,13.0,12.0,2.0,4.0,1.0,0.0,18.0
868094,2022-11-06 14:00:00+00:00,P. Tierney,London Stadium,London,West Ham,Crystal Palace,1,2,Away Win,2,3,5,0,3,2,10,2,4,42%,1,0,5,419,337,80%,6,2,15,7,8,7,7,5,0,58%,1,0,1,591,515,87%,,,7.0,6.0,4.0,2.0,1.0,2.0,8.0,10.0,5.0,5.0,3.0,1.0,1.0,10.0
868086,2022-11-06 14:00:00+00:00,A. Taylor,Villa Park,Birmingham,Aston Villa,Manchester United,3,1,Home Win,4,2,6,0,3,3,6,3,0,42%,3,0,3,401,335,84%,3,2,8,3,4,4,12,5,3,58%,3,0,1,543,463,85%,,,4.0,5.0,10.0,1.0,1.0,3.0,1.5,11.0,6.0,2.0,3.0,2.0,0.0,13.0
868093,2022-11-06 16:30:00+00:00,A. Madley,Tottenham Hotspur Stadium,London,Tottenham,Liverpool,1,2,Away Win,5,6,14,3,11,3,10,5,1,47%,0,0,4,518,428,83%,6,3,13,4,7,6,8,3,2,53%,0,0,4,616,515,84%,,,9.0,7.0,6.0,3.0,0.0,2.0,9.5,6.0,5.0,6.0,2.0,0.0,3.0,5.5
868100,2022-11-12 12:30:00+00:00,P. Bankes,Etihad Stadium,Manchester,Manchester City,Brentford,1,2,Away Win,6,9,29,14,17,12,9,10,2,75%,2,0,5,622,530,85%,8,1,10,1,8,2,7,2,2,25%,2,0,5,216,123,57%,,,12.0,10.0,3.0,4.0,0.0,1.0,15.5,6.0,5.0,7.0,1.0,3.0,1.0,5.0
