Fixture ID,Date,Referee,Venue,City,Home Team,Away Team,Home Team Goals,Away Team Goals,Result,Home Shots on Goal,Home Shots off Goal,Home Total Shots,Home Blocked Shots,Home Shots insidebox,Home Shots outsidebox,Home Fouls,Home Corner Kicks,Home Offsides,Home Ball Possession,Home Yellow Cards,Home Red Cards,Home Goalkeeper Saves,Home Total passes,Home Passes accurate,Home Passes %,Away Shots on Goal,Away Shots off Goal,Away Total Shots,Away Blocked Shots,Away Shots insidebox,Away Shots outsidebox,Away Fouls,Away Corner Kicks,Away Offsides,Away Ball Possession,Away Yellow Cards,Away Red Cards,Away Goalkeeper Saves,Away Total passes,Away Passes accurate,Away Passes %,Home expected_goals,Away expected_goals,Home_Points,Home_Goals_Scored,Home_Goals_Conceded,Home_Wins,Home_Draws,Home_Losses,Home_Form_Score,Away_Points,Away_Goals_Scored,Away_Goals_Conceded,Away_Wins,Away_Draws,Away_Losses,Away_Form_Score
17632,2016-10-01 14:00:00+00:00,"Stuart Attwell, England",Stadium of Light,Sunderland,Sunderland,West Brom,1,1,Draw,2,4,7,1,6,1,7,6,2,55%,1,0,6,424,328,77%,7,7,17,3,9,8,13,5,1,45%,3,0,2,326,233,71%,0,0,1.0,4.0,10.0,0.0,1.0,4.0,-2.0,5.0,6.0,6.0,1.0,2.0,2.0,5.0
17630,2016-10-02 11:00:00+00:00,"Robert Madley, England",Old Trafford,Manchester,Manchester United,Stoke City,1,1,Draw,9,7,24,8,16,8,14,13,1,67%,3,0,5,534,468,88%,6,1,7,0,4,3,9,2,1,33%,0,0,8,268,186,69%,0,0,9.0,9.0,6.0,3.0,0.0,2.0,10.5,1.0,3.0,14.0,0.0,1.0,4.0,-4.5
17628,2016-10-02 13:15:00+00:00,"Martin Atkinson, England",King Power Stadium,Leicester,Leicester,Southampton,0,0,Draw,1,5,9,3,5,4,9,3,1,38%,1,0,5,390,286,73%,5,3,11,3,8,3,9,6,2,62%,0,0,1,627,525,84%,0,0,7.0,7.0,9.0,2.0,1.0,2.0,6.0,7.0,6.0,5.0,2.0,1.0,2.0,7.5
17629,2016-10-02 13:15:00+00:00,"Andre Marriner, England",White Hart Lane,London,Tottenham,Manchester City,2,0,Home Win,7,4,13,2,8,6,20,4,8,42%,2,0,6,348,248,71%,6,3,12,3,6,6,10,3,5,58%,2,0,6,484,382,79%,0,0,13.0,9.0,2.0,4.0,1.0,0.0,16.5,15.0,16.0,4.0,5.0,0.0,0.0,21.0
17627,2016-10-02 15:30:00+00:00,"Craig Pawson, England",Turf Moor,Burnley,Burnley,Arsenal,0,1,Away Win,1,6,10,3,5,5,2,2,4,32%,0,0,2,351,246,70%,3,8,18,7,13,5,3,6,0,68%,0,0,1,741,637,86%,0,0,7.0,5.0,7.0,2.0,1.0,2.0,6.0,13.0,12.0,3.0,4.0,1.0,0.0,17.5
17626,2016-10-15 11:30:00+00:00,"Andre Marriner, England",Stamford Bridge,London,Chelsea,Leicester,3,0,Home Win,6,6,16,4,10,6,6,8,0,54%,1,0,0,553,458,83%,0,3,5,2,2,3,12,5,1,46%,1,0,4,449,351,78%,0,0,7.0,8.0,7.0,2.0,1.0,2.0,7.5,7.0,7.0,9.0,2.0,1.0,2.0,6.0
17622,2016-10-15 14:00:00+00:00,"Lee Mason, England",Vitality Stadium,Bournemouth,Bournemouth,Hull City,6,1,Home Win,10,5,22,7,13,9,8,5,0,49%,0,0,3,459,402,88%,4,6,11,1,4,7,14,4,0,51%,3,0,4,461,379,82%,0,0,8.0,5.0,7.0,2.0,2.0,1.0,7.0,1.0,3.0,13.0,0.0,1.0,4.0,-4.0
17621,2016-10-15 14:00:00+00:00,"Jonathan Moss, England",Emirates Stadium,London,Arsenal,Swansea,3,2,Home Win,6,7,16,3,10,6,7,5,9,48%,0,1,4,514,428,83%,6,5,13,2,9,4,10,6,2,52%,1,0,3,525,418,80%,0,0,15.0,13.0,3.0,5.0,0.0,0.0,20.0,1.0,5.0,10.0,0.0,1.0,4.0,-1.5
17623,2016-10-15 14:00:00+00:00,"Michael Oliver, England",Etihad Stadium,Manchester,Manchester City,Everton,1,1,Draw,8,5,19,6,12,7,7,13,0,72%,0,0,1,661,573,87%,2,1,3,0,1,2,9,1,6,28%,2,0,7,255,160,63%,0,0,12.0,12.0,5.0,4.0,0.0,1.0,15.5,10.0,8.0,3.0,3.0,1.0,1.0,12.5
17625,2016-10-15 14:00:00+00:00,"Kevin Friend, England",The Hawthorns,West Bromwich,West Brom,Tottenham,1,1,Draw,4,3,8,1,7,1,14,5,1,28%,2,0,7,228,140,61%,8,3,20,9,10,10,10,8,3,72%,2,0,3,601,540,90%,0,0,6.0,6.0,5.0,1.0,3.0,1.0,6.5,13.0,10.0,2.0,4.0,1.0,0.0,17.0
17624,2016-10-15 14:00:00+00:00,"Mike Jones, England",bet365 Stadium,Stoke,Stoke City,Sunderland,2,0,Home Win,6,4,17,7,9,8,10,6,2,57%,1,0,1,478,393,82%,1,4,11,6,5,6,13,4,2,43%,1,0,4,357,266,75%,0,0,2.0,3.0,11.0,0.0,2.0,3.0,-2.0,2.0,4.0,9.0,0.0,2.0,3.0,-0.5
17620,2016-10-15 16:30:00+00:00,"Martin Atkinson, England",Selhurst Park,London,Crystal Palace,West Ham,0,1,Away Win,3,8,12,1,7,5,12,7,1,55%,1,0,3,411,305,74%,4,5,12,3,6,6,13,6,1,45%,5,1,3,351,251,72%,0,0,11.0,11.0,6.0,3.0,2.0,0.0,13.5,1.0,6.0,15.0,0.0,1.0,4.0,-3.5
17619,2016-10-16 12:30:00+00:00,"Roger East, England",Riverside,Middlesbrough,Middlesbrough,Watford,0,1,Away Win,3,7,10,0,6,4,15,4,0,63%,4,0,1,467,388,83%,2,1,4,1,2,2,10,6,1,37%,1,0,3,265,186,70%,0,0,2.0,4.0,8.0,0.0,2.0,3.0,0.0,7.0,10.0,10.0,2.0,1.0,2.0,7.0
17618,2016-10-16 15:00:00+00:00,"Mike Dean, England",St. Mary's Stadium,Southampton,Southampton,Burnley,3,1,Home Win,14,9,34,11,24,10,11,8,0,64%,1,0,0,553,469,85%,1,4,6,1,4,2,10,4,1,36%,2,0,11,307,211,69%,0,0,8.0,6.0,3.0,2.0,2.0,1.0,9.5,4.0,3.0,8.0,1.0,1.0,3.0,1.5
17617,2016-10-17 19:00:00+00:00,"Anthony Taylor, England",Anfield,Liverpool,Liverpool,Manchester United,0,0,Draw,3,3,9,3,4,5,14,3,2,64%,0,0,1,627,509,81%,1,5,7,1,2,5,20,1,5,36%,4,0,3,342,259,76%,0,0,13.0,14.0,5.0,4.0,1.0,0.0,17.5,7.0,8.0,7.0,2.0,1.0,2.0,7.5
17616,2016-10-22 11:30:00+00:00,"Craig Pawson, England",Vitality Stadium,Bournemouth,Bournemouth,Tottenham,0,0,Draw,1,3,8,4,7,1,10,7,1,38%,2,0,4,323,232,72%,4,6,16,6,9,7,15,4,3,62%,4,0,1,543,451,83%,0,0,10.0,10.0,7.0,3.0,1.0,1.0,11.5,13.0,10.0,2.0,4.0,1.0,0.0,17.0
17614,2016-10-22 14:00:00+00:00,"Paul Tierney, England",Liberty Stadium,Swansea,Swansea,Watford,0,0,Draw,5,3,11,3,4,7,15,7,1,53%,2,0,2,443,348,79%,2,3,10,5,5,5,16,2,4,47%,1,0,5,385,287,75%,0,0,1.0,6.0,11.0,0.0,1.0,4.0,-1.5,10.0,10.0,7.0,3.0,1.0,1.0,11.5
17612,2016-10-22 14:00:00+00:00,"Kevin Friend, England",KCOM Stadium,Hull,Hull City,Stoke City,0,2,Away Win,2,6,9,1,7,2,16,5,1,48%,2,0,4,447,365,82%,6,4,12,2,8,4,8,7,0,52%,3,0,2,481,375,78%,0,0,1.0,4.0,18.0,0.0,1.0,4.0,-6.0,5.0,5.0,10.0,1.0,2.0,2.0,2.5
17615,2016-10-22 14:00:00+00:00,"Robert Madley, England",London Stadium,London,West Ham,Sunderland,1,0,Home Win,3,9,20,8,12,8,10,6,3,64%,2,0,2,541,469,87%,2,4,10,4,4,6,13,2,1,36%,5,0,2,296,207,70%,0,0,4.0,6.0,12.0,1.0,1.0,3.0,1.0,1.0,3.0,10.0,0.0,1.0,4.0,-2.5
17610,2016-10-22 14:00:00+00:00,"Mike Dean, England",Emirates Stadium,London,Arsenal,Middlesbrough,0,0,Draw,6,3,10,1,3,7,6,8,5,74%,1,0,4,706,604,86%,4,3,11,4,8,3,13,3,2,26%,0,0,6,235,132,56%,0,0,15.0,13.0,4.0,5.0,0.0,0.0,19.5,1.0,4.0,9.0,0.0,1.0,4.0,-1.5
17611,2016-10-22 14:00:00+00:00,"Mike Jones, England",Turf Moor,Burnley,Burnley,Everton,2,1,Home Win,3,4,10,3,4,6,16,2,1,34%,2,0,7,294,197,67%,8,3,21,10,9,12,15,8,1,66%,3,0,1,557,452,81%,0,0,4.0,4.0,8.0,1.0,1.0,3.0,2.0,8.0,8.0,4.0,2.0,2.0,1.0,10.0
17613,2016-10-22 14:00:00+00:00,"Michael Oliver, England",King Power Stadium,Leicester,Leicester,Crystal Palace,3,1,Home Win,4,7,16,5,10,6,10,8,1,44%,0,0,5,403,297,74%,7,7,23,9,13,10,8,8,3,56%,0,0,1,487,390,80%,0,0,4.0,5.0,11.0,1.0,1.0,3.0,1.0,10.0,10.0,6.0,3.0,1.0,1.0,12.0
17609,2016-10-22 16:30:00+00:00,"Neil Swarbrick, England",Anfield,Liverpool,Liverpool,West Brom,2,1,Home Win,7,7,21,7,14,7,9,3,3,67%,1,0,0,662,561,85%,1,4,7,2,4,3,13,2,3,33%,3,0,5,318,204,64%,0,0,13.0,13.0,4.0,4.0,1.0,0.0,17.5,6.0,7.0,6.0,1.0,3.0,1.0,6.5
17608,2016-10-23 12:30:00+00:00,"Mark Clattenburg, England",Etihad Stadium,Manchester,Manchester City,Southampton,1,1,Draw,3,7,14,4,8,6,11,10,1,64%,3,0,1,582,488,84%,2,3,6,1,3,3,10,3,4,36%,3,0,2,319,223,70%,0,0,10.0,10.0,5.0,3.0,1.0,1.0,12.5,10.0,8.0,3.0,3.0,1.0,1.0,12.5
17607,2016-10-23 15:00:00+00:00,"Martin Atkinson, England",Stamford Bridge,London,Chelsea,Manchester United,4,0,Home Win,6,3,14,5,11,3,7,5,2,43%,3,0,5,447,364,81%,5,6,16,5,9,7,17,7,3,57%,2,0,2,556,485,87%,0,0,7.0,8.0,7.0,2.0,1.0,2.0,7.5,5.0,7.0,7.0,1.0,2.0,2.0,5.0
17606,2016-10-29 11:30:00+00:00,"Martin Atkinson, England",Stadium of Light,Sunderland,Sunderland,Arsenal,1,4,Away Win,1,1,3,1,1,2,9,0,6,34%,4,0,3,299,216,72%,7,12,21,2,14,7,13,8,1,66%,3,0,0,591,505,85%,0,0,1.0,3.0,8.0,0.0,1.0,4.0,-1.5,13.0,11.0,3.0,4.0,1.0,0.0,17.0
17602,2016-10-29 14:00:00+00:00,"Stuart Attwell, England",Riverside,Middlesbrough,Middlesbrough,Bournemouth,2,0,Home Win,3,6,11,2,5,6,7,4,0,40%,2,0,2,357,275,77%,3,8,18,7,7,11,7,9,0,60%,1,0,1,526,438,83%,0,0,2.0,3.0,7.0,0.0,2.0,3.0,0.0,8.0,9.0,7.0,2.0,2.0,1.0,9.0
17603,2016-10-29 14:00:00+00:00,"Robert Madley, England",White Hart Lane,London,Tottenham,Leicester,1,1,Draw,5,11,22,6,10,12,11,8,2,64%,3,0,0,493,405,82%,1,4,6,1,4,2,20,1,1,36%,4,0,5,275,181,66%,0,0,11.0,6.0,2.0,3.0,2.0,0.0,13.0,7.0,7.0,8.0,2.0,1.0,2.0,6.5
17605,2016-10-29 14:00:00+00:00,"Lee Mason, England",The Hawthorns,West Bromwich,West Brom,Manchester City,0,4,Away Win,1,7,9,1,6,3,17,1,3,30%,4,0,3,281,220,78%,8,4,21,9,12,9,10,7,3,70%,3,0,1,675,603,89%,0,0,6.0,8.0,7.0,1.0,3.0,1.0,6.5,8.0,9.0,5.0,2.0,2.0,1.0,10.0
17601,2016-10-29 14:00:00+00:00,"Mark Clattenburg, England",Old Trafford,Manchester,Manchester United,Burnley,0,0,Draw,11,8,38,19,21,17,12,19,0,72%,3,1,1,646,573,89%,1,5,7,1,4,3,9,1,2,28%,3,0,11,244,162,66%,0,0,5.0,6.0,9.0,1.0,2.0,2.0,3.5,6.0,5.0,8.0,2.0,0.0,3.0,4.5
17604,2016-10-29 14:00:00+00:00,"Jonathan Moss, England",Vicarage Road,Watford,Watford,Hull City,1,0,Home Win,0,16,23,7,12,12,13,7,0,54%,1,0,2,476,374,79%,2,4,8,2,3,5,8,2,2,46%,2,0,0,399,290,73%,0,0,8.0,6.0,5.0,2.0,2.0,1.0,8.5,0.0,3.0,19.0,0.0,0.0,5.0,-8.0
17600,2016-10-29 16:30:00+00:00,"Andre Marriner, England",Selhurst Park,London,Crystal Palace,Liverpool,2,4,Away Win,6,1,7,0,6,1,15,3,4,44%,1,0,6,417,304,73%,10,5,17,2,13,4,5,3,1,56%,2,0,4,518,399,77%,0,0,7.0,9.0,8.0,2.0,1.0,2.0,7.5,13.0,11.0,4.0,4.0,1.0,0.0,16.5
17599,2016-10-30 13:30:00+00:00,"Anthony Taylor, England",Goodison Park,Liverpool,Everton,West Ham,2,0,Home Win,6,4,17,7,12,5,15,8,2,49%,2,0,3,410,333,81%,3,4,13,6,7,6,12,8,1,51%,3,0,4,418,351,84%,0,0,5.0,6.0,6.0,1.0,2.0,2.0,5.0,7.0,5.0,8.0,2.0,1.0,2.0,5.5
17598,2016-10-30 16:00:00+00:00,"Mike Jones, England",St. Mary's Stadium,Southampton,Southampton,Chelsea,0,2,Away Win,1,6,10,3,6,4,13,7,2,54%,0,0,5,486,408,84%,7,4,13,2,9,4,16,3,0,46%,0,0,1,409,325,79%,0,0,11.0,8.0,2.0,3.0,2.0,0.0,14.0,9.0,10.0,5.0,3.0,0.0,2.0,11.5
17597,2016-10-31 20:00:00+00:00,"Michael Oliver, England",bet365 Stadium,Stoke,Stoke City,Swansea,3,1,Home Win,4,8,17,5,11,7,7,6,2,45%,2,0,5,364,267,73%,6,4,14,4,8,6,14,4,1,55%,0,0,2,435,347,80%,0,0,8.0,7.0,6.0,2.0,2.0,1.0,8.5,1.0,4.0,9.0,0.0,1.0,4.0,-1.5
17595,2016-11-05 15:00:00+00:00,"Kevin Friend, England",Etihad Stadium,Manchester,Manchester City,Middlesbrough,1,1,Draw,7,11,25,7,14,11,7,8,5,71%,1,0,2,632,554,88%,3,1,5,1,3,2,15,2,2,29%,3,0,6,266,181,68%,0,0,8.0,9.0,5.0,2.0,2.0,1.0,10.0,5.0,4.0,4.0,1.0,2.0,2.0,5.0
17593,2016-11-05 15:00:00+00:00,"Mike Dean, England",Vitality Stadium,Bournemouth,Bournemouth,Sunderland,1,2,Away Win,7,10,22,5,16,6,14,12,1,69%,3,0,2,537,464,86%,4,0,9,5,6,3,17,2,2,31%,4,1,6,235,163,69%,0,0,8.0,9.0,5.0,2.0,2.0,1.0,10.0,1.0,4.0,11.0,0.0,1.0,4.0,-2.5
17594,2016-11-05 15:00:00+00:00,"Anthony Taylor, England",Turf Moor,Burnley,Burnley,Crystal Palace,3,2,Home Win,7,6,14,1,9,5,11,4,3,38%,1,0,3,328,214,65%,5,7,16,4,8,8,12,7,3,62%,2,0,3,508,400,79%,0,0,7.0,5.0,5.0,2.0,1.0,2.0,7.0,4.0,7.0,11.0,1.0,1.0,3.0,2.0
17596,2016-11-05 15:00:00+00:00,"Andre Marriner, England",London Stadium,London,West Ham,Stoke City,1,1,Draw,2,6,9,1,6,4,11,6,4,58%,4,0,3,498,410,82%,4,7,12,1,6,6,10,4,1,42%,1,0,2,361,267,74%,0,0,7.0,3.0,6.0,2.0,1.0,2.0,5.5,11.0,9.0,3.0,3.0,2.0,0.0,14.0
17592,2016-11-05 17:30:00+00:00,"Robert Madley, England",Stamford Bridge,London,Chelsea,Everton,5,0,Home Win,9,5,21,7,15,6,5,4,2,60%,0,0,0,685,616,90%,0,1,1,0,1,0,16,2,1,40%,3,0,4,463,380,82%,0,0,12.0,11.0,3.0,4.0,0.0,1.0,16.0,5.0,5.0,5.0,1.0,2.0,2.0,5.0
17591,2016-11-06 12:00:00+00:00,"Mark Clattenburg, England",Emirates Stadium,London,Arsenal,Tottenham,1,1,Draw,2,9,15,4,8,8,11,7,7,45%,1,0,2,423,298,70%,3,7,10,0,7,3,17,2,1,55%,2,0,2,522,395,76%,0,0,13.0,11.0,3.0,4.0,1.0,0.0,17.0,9.0,6.0,3.0,2.0,3.0,0.0,10.5
17590,2016-11-06 14:15:00+00:00,"Michael Oliver, England",Anfield,Liverpool,Liverpool,Watford,6,1,Home Win,17,9,28,2,22,6,14,6,1,59%,1,0,7,563,446,79%,8,2,11,1,4,7,10,3,2,41%,2,0,11,378,262,69%,0,0,13.0,13.0,5.0,4.0,1.0,0.0,17.0,8.0,4.0,4.0,2.0,2.0,1.0,8.0
17589,2016-11-06 14:15:00+00:00,"Graham Scott, England",KCOM Stadium,Hull,Hull City,Southampton,2,1,Home Win,2,4,6,0,4,2,13,1,1,33%,0,0,6,319,228,71%,7,5,19,7,13,6,15,10,1,67%,5,0,0,631,538,85%,0,0,0.0,2.0,16.0,0.0,0.0,5.0,-7.0,8.0,7.0,4.0,2.0,2.0,1.0,9.5
17588,2016-11-06 15:00:00+00:00,"Neil Swarbrick, England",Liberty Stadium,Swansea,Swansea,Manchester United,1,3,Away Win,1,2,6,3,2,4,9,2,0,37%,0,0,0,449,366,82%,3,5,9,1,7,2,16,0,1,63%,2,0,0,762,695,91%,0,0,1.0,5.0,11.0,0.0,1.0,4.0,-2.0,6.0,5.0,6.0,1.0,3.0,1.0,5.5
17587,2016-11-06 16:30:00+00:00,"Craig Pawson, England",King Power Stadium,Leicester,Leicester,West Brom,1,2,Away Win,2,3,5,0,3,2,8,5,4,59%,0,0,3,520,381,73%,5,3,11,3,7,4,8,6,0,41%,2,0,2,358,246,69%,0,0,5.0,5.0,9.0,1.0,2.0,2.0,3.0,3.0,4.0,9.0,0.0,3.0,2.0,0.5
17586,2016-11-19 12:30:00+00:00,"Andre Marriner, England",Old Trafford,Manchester,Manchester United,Arsenal,1,1,Draw,5,5,12,2,6,6,14,10,3,45%,3,0,0,444,352,79%,1,3,5,1,2,3,11,4,0,55%,3,0,4,552,434,79%,0,0,6.0,4.0,6.0,1.0,3.0,1.0,5.0,11.0,9.0,4.0,3.0,2.0,0.0,13.5
17583,2016-11-19 15:00:00+00:00,"Roger East, England",bet365 Stadium,Stoke,Stoke City,Bournemouth,0,1,Away Win,6,5,14,3,9,5,17,3,2,51%,3,0,1,363,258,71%,2,5,8,1,5,3,10,4,3,49%,3,0,5,353,266,75%,0,0,11.0,9.0,3.0,3.0,2.0,0.0,14.0,5.0,9.0,7.0,1.0,2.0,2.0,6.0
17580,2016-11-19 15:00:00+00:00,"Robert Madley, England",Selhurst Park,London,Crystal Palace,Manchester City,1,2,Away Win,2,4,8,2,6,2,12,2,1,38%,1,0,1,276,164,59%,4,5,10,1,8,2,15,7,1,62%,2,0,1,447,337,75%,0,0,1.0,6.0,12.0,0.0,1.0,4.0,-2.0,6.0,7.0,5.0,1.0,3.0,1.0,7.0
17584,2016-11-19 15:00:00+00:00,"Lee Mason, England",Stadium of Light,Sunderland,Sunderland,Hull City,3,0,Home Win,4,3,11,4,8,3,9,2,1,41%,3,1,5,374,295,79%,7,6,17,4,10,7,8,8,1,59%,0,0,1,515,456,89%,0,0,4.0,4.0,9.0,1.0,1.0,3.0,1.5,3.0,3.0,12.0,1.0,0.0,4.0,-1.5
17582,2016-11-19 15:00:00+00:00,"Mark Clattenburg, England",St. Mary's Stadium,Southampton,Southampton,Liverpool,0,0,Draw,0,2,3,1,1,2,8,1,2,35%,1,0,2,368,243,66%,2,8,15,5,9,6,11,8,2,65%,1,0,0,661,537,81%,0,0,5.0,5.0,6.0,1.0,2.0,2.0,4.5,13.0,14.0,5.0,4.0,1.0,0.0,17.5
17585,2016-11-19 15:00:00+00:00,"Neil Swarbrick, England",Vicarage Road,Watford,Watford,Leicester,2,1,Home Win,3,7,10,0,7,3,12,4,1,45%,2,0,1,353,222,63%,2,3,11,6,7,4,18,6,0,55%,3,0,1,410,269,66%,0,0,8.0,5.0,8.0,2.0,2.0,1.0,6.5,5.0,5.0,7.0,1.0,2.0,2.0,4.0
17581,2016-11-19 15:00:00+00:00,"Martin Atkinson, England",Goodison Park,Liverpool,Everton,Swansea,1,1,Draw,6,6,14,2,9,5,13,10,1,62%,5,0,2,500,386,77%,3,3,6,0,4,2,12,3,4,38%,2,0,5,308,204,66%,0,0,5.0,5.0,9.0,1.0,2.0,2.0,3.0,1.0,5.0,11.0,0.0,1.0,4.0,-2.0
17579,2016-11-19 17:30:00+00:00,"Mike Dean, England",White Hart Lane,London,Tottenham,West Ham,3,2,Home Win,6,4,14,4,8,6,13,4,2,66%,3,0,1,595,511,86%,3,3,11,5,7,4,16,5,6,34%,4,1,3,294,212,72%,0,0,7.0,5.0,3.0,1.0,4.0,0.0,8.0,8.0,4.0,4.0,2.0,2.0,1.0,8.0
17578,2016-11-20 16:00:00+00:00,"Jonathan Moss, England",Riverside,Middlesbrough,Middlesbrough,Chelsea,0,1,Away Win,1,7,12,4,6,6,13,2,0,42%,2,0,2,451,365,81%,3,6,13,4,10,3,10,3,1,58%,3,0,1,620,527,85%,0,0,6.0,4.0,3.0,1.0,3.0,1.0,6.5,15.0,16.0,0.0,5.0,0.0,0.0,23.0
17577,2016-11-21 20:00:00+00:00,"Mike Jones, England",The Hawthorns,West Bromwich,West Brom,Burnley,4,0,Home Win,6,8,16,2,7,9,12,4,2,45%,0,0,2,401,313,78%,2,2,5,1,2,3,12,3,3,55%,0,0,2,482,389,81%,0,0,5.0,5.0,9.0,1.0,2.0,2.0,3.0,7.0,6.0,7.0,2.0,1.0,2.0,6.5
17576,2016-11-26 12:30:00+00:00,"Andre Marriner, England",Turf Moor,Burnley,Burnley,Manchester City,1,2,Away Win,5,0,10,5,5,5,8,5,4,33%,2,0,3,266,146,55%,5,8,21,8,12,9,15,8,3,67%,3,0,4,545,443,81%,0,0,7.0,6.0,10.0,2.0,1.0,2.0,5.0,9.0,9.0,4.0,2.0,3.0,0.0,11.5
17574,2016-11-26 15:00:00+00:00,"Anthony Taylor, England",Anfield,Liverpool,Liverpool,Sunderland,2,0,Home Win,7,13,27,7,14,13,5,9,0,77%,1,0,1,702,608,87%,1,1,6,4,2,4,9,4,1,23%,3,0,5,205,125,61%,0,0,11.0,12.0,4.0,3.0,2.0,0.0,15.0,6.0,6.0,8.0,2.0,0.0,3.0,5.0
17573,2016-11-26 15:00:00+00:00,"Lee Mason, England",King Power Stadium,Leicester,Leicester,Middlesbrough,2,2,Draw,3,6,11,2,7,4,15,2,3,40%,4,0,0,330,210,64%,2,2,6,2,4,2,12,3,1,60%,4,0,1,487,378,78%,0,0,4.0,6.0,9.0,1.0,1.0,3.0,2.5,5.0,3.0,3.0,1.0,2.0,2.0,5.0
17572,2016-11-26 15:00:00+00:00,"Paul Tierney, England",KCOM Stadium,Hull,Hull City,West Brom,1,1,Draw,4,4,10,2,4,6,7,2,1,53%,3,0,1,480,388,81%,2,7,11,2,7,4,10,6,0,47%,2,0,3,405,314,78%,0,0,3.0,3.0,13.0,1.0,0.0,4.0,-2.0,7.0,8.0,8.0,2.0,1.0,2.0,7.0
17575,2016-11-26 15:00:00+00:00,"Kevin Friend, England",Liberty Stadium,Swansea,Swansea,Crystal Palace,5,4,Home Win,9,7,18,2,11,7,12,10,2,56%,4,0,1,371,293,79%,4,4,12,4,11,2,24,6,0,44%,5,0,3,289,203,70%,0,0,2.0,5.0,10.0,0.0,2.0,3.0,-0.5,0.0,6.0,13.0,0.0,0.0,5.0,-3.5
17571,2016-11-26 17:30:00+00:00,"Michael Oliver, England",Stamford Bridge,London,Chelsea,Tottenham,2,1,Home Win,5,3,9,1,5,4,13,3,3,45%,2,0,5,386,296,77%,6,5,12,1,4,8,16,8,3,55%,1,0,3,459,371,81%,0,0,15.0,15.0,0.0,5.0,0.0,0.0,22.5,7.0,6.0,5.0,1.0,4.0,0.0,7.5
17570,2016-11-27 12:00:00+00:00,"Martin Atkinson, England",Vicarage Road,Watford,Watford,Stoke City,0,1,Away Win,2,8,11,1,7,4,24,3,1,49%,5,1,1,356,250,70%,1,7,14,6,8,7,14,3,6,51%,0,0,2,371,273,74%,0,0,10.0,5.0,7.0,3.0,1.0,1.0,9.0,10.0,8.0,3.0,3.0,1.0,1.0,12.5
17569,2016-11-27 14:15:00+00:00,"Mike Jones, England",Emirates Stadium,London,Arsenal,Bournemouth,3,1,Home Win,3,7,16,6,13,3,12,3,1,51%,3,0,2,466,382,82%,3,5,9,1,7,2,13,10,4,49%,5,0,0,432,337,78%,0,0,9.0,9.0,5.0,2.0,3.0,0.0,11.0,7.0,8.0,5.0,2.0,1.0,2.0,8.5
17568,2016-11-27 16:30:00+00:00,"Craig Pawson, England",St. Mary's Stadium,Southampton,Southampton,Everton,1,0,Home Win,7,7,17,3,11,6,11,5,0,52%,0,0,1,461,365,79%,1,11,13,1,8,5,15,2,0,48%,2,0,5,415,323,78%,0,0,5.0,5.0,6.0,1.0,2.0,2.0,4.5,5.0,5.0,9.0,1.0,2.0,2.0,3.0
17567,2016-11-27 16:30:00+00:00,"Jonathan Moss, England",Old Trafford,Manchester,Manchester United,West Ham,1,1,Draw,8,7,17,2,13,4,16,8,4,68%,3,0,1,611,540,88%,2,4,6,0,3,3,16,4,2,32%,1,0,7,278,191,69%,0,0,6.0,4.0,6.0,1.0,3.0,1.0,5.0,7.0,5.0,6.0,2.0,1.0,2.0,6.5
17566,2016-12-03 12:30:00+00:00,"Anthony Taylor, England",Etihad Stadium,Manchester,Manchester City,Chelsea,1,3,Away Win,5,7,14,2,12,3,14,9,2,60%,2,2,1,541,456,84%,4,5,10,1,7,3,9,2,1,40%,3,0,4,364,270,74%,0,0,11.0,10.0,4.0,3.0,2.0,0.0,14.0,15.0,14.0,1.0,5.0,0.0,0.0,21.5
17564,2016-12-03 15:00:00+00:00,"Jonathan Moss, England",White Hart Lane,London,Tottenham,Swansea,5,0,Home Win,15,7,28,6,15,13,11,5,3,60%,0,0,0,575,491,85%,0,0,1,1,0,1,17,0,4,40%,4,0,10,379,276,73%,0,0,6.0,6.0,6.0,1.0,3.0,1.0,6.0,5.0,8.0,11.0,1.0,2.0,2.0,3.5
17561,2016-12-03 15:00:00+00:00,"Neil Swarbrick, England",Selhurst Park,London,Crystal Palace,Southampton,3,0,Home Win,4,3,9,2,5,4,11,4,0,41%,3,0,3,338,246,73%,3,10,17,4,12,5,13,9,0,59%,1,0,1,458,360,79%,0,0,0.0,10.0,17.0,0.0,0.0,5.0,-3.5,5.0,3.0,5.0,1.0,2.0,2.0,4.0
17565,2016-12-03 15:00:00+00:00,"Graham Scott, England",The Hawthorns,West Bromwich,West Brom,Watford,3,1,Home Win,3,8,11,0,6,5,12,3,1,40%,2,0,5,298,185,62%,5,5,17,7,10,7,8,4,2,60%,1,1,0,442,343,78%,0,0,7.0,8.0,8.0,2.0,1.0,2.0,7.0,7.0,4.0,8.0,2.0,1.0,2.0,5.0
17562,2016-12-03 15:00:00+00:00,"Mark Clattenburg, England",bet365 Stadium,Stoke,Stoke City,Burnley,2,0,Home Win,4,3,10,3,6,4,7,4,3,55%,3,0,4,448,349,78%,4,5,14,5,7,7,13,9,5,45%,2,0,2,339,246,73%,0,0,10.0,7.0,3.0,3.0,1.0,1.0,12.0,7.0,6.0,9.0,2.0,1.0,2.0,5.5
