Home_Points,Home_Goals_Scored,Home_Goals_Conceded,Home_Wins,Home_Draws,Home_Losses,Home_Form_Score,Away_Points,Away_Goals_Scored,Away_Goals_Conceded,Away_Wins,Away_Draws,Away_Losses,Away_Form_Score,Home Shots on Goal,Away Shots on Goal,Home Corner Kicks,Away Corner Kicks,Home Ball Possession,Away Ball Possession,Home Yellow Cards,Away Yellow Cards,Home Red Cards,Away Red Cards,Home Offsides,Away Offsides,Home expected_goals,Away expected_goals,Home Team_LabelEnc,Away Team_LabelEnc
5.0,7.0,7.0,1.0,2.0,2.0,5.0,2.0,7.0,12.0,0.0,2.0,3.0,-0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,29
2.0,4.0,11.0,0.0,2.0,3.0,-1.5,10.0,13.0,5.0,3.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0
6.0,5.0,7.0,1.0,3.0,1.0,5.0,6.0,6.0,8.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,25
1.0,5.0,10.0,0.0,1.0,4.0,-1.5,8.0,10.0,7.0,2.0,2.0,1.0,9.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,13
4.0,4.0,8.0,1.0,1.0,3.0,2.0,4.0,4.0,10.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
1.0,4.0,11.0,0.0,1.0,4.0,-2.5,8.0,8.0,6.0,2.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,38
7.0,11.0,6.0,2.0,1.0,2.0,9.5,2.0,5.0,8.0,0.0,2.0,3.0,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28
2.0,5.0,9.0,0.0,2.0,3.0,0.0,10.0,9.0,5.0,3.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,14
5.0,5.0,6.0,1.0,2.0,2.0,4.5,6.0,4.0,6.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,33
11.0,9.0,4.0,3.0,2.0,0.0,13.5,4.0,4.0,10.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,34
9.0,11.0,6.0,2.0,3.0,0.0,11.5,8.0,8.0,5.0,2.0,2.0,1.0,9.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,20
6.0,6.0,8.0,1.0,3.0,1.0,5.0,7.0,6.0,8.0,2.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,37
4.0,9.0,16.0,1.0,1.0,3.0,0.5,12.0,12.0,8.0,4.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,35
13.0,11.0,4.0,4.0,1.0,0.0,16.5,12.0,15.0,6.0,4.0,0.0,1.0,16.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,23
12.0,14.0,8.0,4.0,0.0,1.0,15.0,7.0,6.0,5.0,2.0,1.0,2.0,7.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0
4.0,5.0,11.0,1.0,1.0,3.0,1.0,5.0,4.0,5.0,1.0,2.0,2.0,4.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,32
4.0,4.0,9.0,1.0,1.0,3.0,1.5,12.0,13.0,7.0,4.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,11
8.0,9.0,8.0,2.0,2.0,1.0,8.5,9.0,11.0,6.0,2.0,3.0,0.0,11.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,13
12.0,11.0,8.0,4.0,0.0,1.0,13.5,4.0,6.0,8.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,39
6.0,3.0,5.0,1.0,3.0,1.0,5.0,2.0,3.0,9.0,0.0,2.0,3.0,-1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,1
7.0,9.0,8.0,2.0,1.0,2.0,7.5,13.0,9.0,3.0,4.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,22
1.0,5.0,9.0,0.0,1.0,4.0,-1.0,3.0,7.0,9.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,29
8.0,9.0,6.0,2.0,2.0,1.0,9.5,8.0,6.0,7.0,2.0,2.0,1.0,7.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,25
7.0,7.0,7.0,2.0,1.0,2.0,7.0,4.0,9.0,12.0,1.0,1.0,3.0,2.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,31
1.0,5.0,13.0,0.0,1.0,4.0,-3.0,5.0,5.0,7.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,34
6.0,6.0,6.0,2.0,0.0,3.0,6.0,6.0,9.0,9.0,1.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14
7.0,10.0,8.0,1.0,4.0,0.0,8.0,5.0,2.0,5.0,1.0,2.0,2.0,3.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,33
4.0,8.0,9.0,0.0,4.0,1.0,3.5,7.0,6.0,10.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,26
7.0,6.0,6.0,2.0,1.0,2.0,7.0,7.0,8.0,7.0,2.0,1.0,2.0,7.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,37
5.0,4.0,5.0,1.0,2.0,2.0,4.5,2.0,5.0,8.0,0.0,2.0,3.0,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,28
5.0,3.0,5.0,1.0,2.0,2.0,4.0,12.0,14.0,8.0,4.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,23
13.0,8.0,2.0,4.0,1.0,0.0,16.0,9.0,9.0,8.0,3.0,0.0,2.0,9.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,35
6.0,6.0,8.0,1.0,3.0,1.0,5.0,7.0,8.0,7.0,2.0,1.0,2.0,7.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,38
10.0,13.0,8.0,3.0,1.0,1.0,12.5,9.0,9.0,5.0,2.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,20
7.0,8.0,7.0,2.0,1.0,2.0,7.5,6.0,7.0,8.0,2.0,0.0,3.0,5.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35
5.0,4.0,7.0,1.0,2.0,2.0,3.5,6.0,6.0,6.0,1.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,34
7.0,5.0,4.0,1.0,4.0,0.0,7.5,7.0,7.0,7.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,39
13.0,8.0,2.0,4.0,1.0,0.0,16.0,4.0,4.0,7.0,1.0,1.0,3.0,2.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1
4.0,6.0,7.0,0.0,4.0,1.0,3.5,7.0,9.0,8.0,1.0,4.0,0.0,7.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,13
9.0,9.0,7.0,3.0,0.0,2.0,10.0,8.0,12.0,8.0,2.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,11
2.0,4.0,7.0,0.0,2.0,3.0,0.5,2.0,5.0,11.0,0.0,2.0,3.0,-1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,31
8.0,4.0,5.0,2.0,2.0,1.0,7.5,15.0,15.0,7.0,5.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,23
7.0,11.0,10.0,1.0,4.0,0.0,7.5,2.0,2.0,7.0,0.0,2.0,3.0,-0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,33
7.0,7.0,6.0,2.0,1.0,2.0,7.5,5.0,3.0,5.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,32
5.0,5.0,5.0,1.0,2.0,2.0,5.0,9.0,8.0,6.0,3.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,37
12.0,12.0,8.0,4.0,0.0,1.0,14.0,2.0,3.0,7.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,28
6.0,8.0,8.0,1.0,3.0,1.0,6.0,11.0,4.0,1.0,3.0,2.0,0.0,12.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,26
6.0,5.0,8.0,2.0,0.0,3.0,4.5,6.0,6.0,6.0,1.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,29
5.0,4.0,6.0,1.0,2.0,2.0,4.0,6.0,10.0,11.0,1.0,3.0,1.0,5.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,14
4.0,4.0,10.0,1.0,1.0,3.0,1.0,7.0,10.0,8.0,2.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
8.0,6.0,5.0,2.0,2.0,1.0,8.5,9.0,8.0,4.0,2.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,20
4.0,6.0,10.0,1.0,1.0,3.0,2.0,5.0,5.0,6.0,1.0,2.0,2.0,4.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,25
3.0,7.0,13.0,1.0,0.0,4.0,0.0,8.0,7.0,4.0,2.0,2.0,1.0,9.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,38
5.0,9.0,9.0,1.0,2.0,2.0,5.0,13.0,10.0,2.0,4.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,22
4.0,6.0,8.0,1.0,1.0,3.0,3.0,1.0,3.0,9.0,0.0,1.0,4.0,-2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,28
5.0,4.0,9.0,1.0,2.0,2.0,2.5,6.0,8.0,8.0,1.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29
7.0,7.0,6.0,2.0,1.0,2.0,7.5,9.0,4.0,2.0,2.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,26
6.0,8.0,8.0,1.0,3.0,1.0,6.0,8.0,10.0,7.0,2.0,2.0,1.0,9.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0
6.0,8.0,10.0,2.0,0.0,3.0,5.0,7.0,7.0,4.0,1.0,4.0,0.0,8.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,20
3.0,5.0,7.0,0.0,3.0,2.0,2.0,3.0,9.0,12.0,0.0,3.0,2.0,1.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,14
8.0,3.0,2.0,2.0,2.0,1.0,8.5,4.0,4.0,7.0,1.0,1.0,3.0,2.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,25
6.0,4.0,4.0,1.0,3.0,1.0,6.0,12.0,11.0,6.0,4.0,0.0,1.0,14.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,37
12.0,11.0,7.0,4.0,0.0,1.0,14.0,5.0,4.0,6.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,38
9.0,7.0,8.0,3.0,0.0,2.0,8.5,11.0,8.0,1.0,3.0,2.0,0.0,14.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,22
5.0,3.0,5.0,1.0,2.0,2.0,4.0,4.0,3.0,4.0,0.0,4.0,1.0,3.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,11
2.0,3.0,8.0,0.0,2.0,3.0,-0.5,7.0,4.0,8.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,1
12.0,11.0,7.0,4.0,0.0,1.0,14.0,10.0,5.0,3.0,3.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,32
11.0,9.0,1.0,3.0,2.0,0.0,15.0,6.0,7.0,7.0,1.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,13
6.0,6.0,4.0,1.0,3.0,1.0,7.0,8.0,7.0,5.0,2.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,31
3.0,6.0,9.0,0.0,3.0,2.0,1.5,6.0,8.0,10.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35
6.0,10.0,8.0,1.0,3.0,1.0,7.0,9.0,7.0,4.0,2.0,3.0,0.0,10.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34
5.0,5.0,6.0,1.0,2.0,2.0,4.5,12.0,9.0,5.0,4.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,23
9.0,4.0,2.0,2.0,3.0,0.0,10.0,4.0,6.0,8.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,33
1.0,3.0,8.0,0.0,1.0,4.0,-1.5,6.0,5.0,9.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,39
4.0,7.0,9.0,1.0,1.0,3.0,3.0,3.0,3.0,6.0,0.0,3.0,2.0,1.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,11
11.0,8.0,3.0,3.0,2.0,0.0,13.5,9.0,5.0,3.0,2.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,26
5.0,4.0,9.0,1.0,2.0,2.0,2.5,13.0,6.0,2.0,4.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32
6.0,9.0,8.0,1.0,3.0,1.0,6.5,9.0,9.0,8.0,3.0,0.0,2.0,9.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37
8.0,7.0,4.0,2.0,2.0,1.0,9.5,4.0,7.0,9.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,29
3.0,4.0,12.0,1.0,0.0,4.0,-1.0,2.0,3.0,8.0,0.0,2.0,3.0,-0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,28
11.0,10.0,2.0,3.0,2.0,0.0,15.0,12.0,11.0,7.0,4.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,23
6.0,6.0,6.0,1.0,3.0,1.0,6.0,9.0,11.0,9.0,3.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,35
7.0,6.0,6.0,2.0,1.0,2.0,7.0,8.0,6.0,3.0,2.0,2.0,1.0,9.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,20
2.0,4.0,10.0,0.0,2.0,3.0,-1.0,3.0,5.0,7.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,25
4.0,7.0,10.0,1.0,1.0,3.0,2.5,3.0,7.0,10.0,1.0,0.0,4.0,1.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,29
3.0,6.0,8.0,1.0,0.0,4.0,2.0,8.0,10.0,4.0,2.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,22
3.0,5.0,9.0,0.0,3.0,2.0,1.0,4.0,3.0,8.0,1.0,1.0,3.0,1.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,14
11.0,9.0,6.0,3.0,2.0,0.0,12.5,4.0,5.0,12.0,1.0,1.0,3.0,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,39
11.0,5.0,2.0,3.0,2.0,0.0,12.5,6.0,6.0,6.0,1.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,13
12.0,11.0,7.0,4.0,0.0,1.0,14.0,4.0,7.0,9.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,33
10.0,8.0,4.0,3.0,1.0,1.0,12.0,6.0,2.0,6.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1
9.0,11.0,9.0,3.0,0.0,2.0,10.0,10.0,10.0,6.0,3.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,34
6.0,7.0,9.0,2.0,0.0,3.0,5.0,4.0,7.0,9.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,38
0.0,5.0,12.0,0.0,0.0,5.0,-3.5,8.0,8.0,5.0,2.0,2.0,1.0,9.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0
4.0,6.0,11.0,1.0,1.0,3.0,1.5,8.0,8.0,5.0,2.0,2.0,1.0,9.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0
3.0,6.0,9.0,1.0,0.0,4.0,1.5,6.0,6.0,7.0,1.0,3.0,1.0,5.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,28
10.0,7.0,3.0,3.0,1.0,1.0,12.0,4.0,6.0,8.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,33
12.0,10.0,4.0,4.0,0.0,1.0,15.0,11.0,5.0,2.0,3.0,2.0,0.0,12.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,32
4.0,6.0,8.0,1.0,1.0,3.0,3.0,7.0,6.0,5.0,1.0,4.0,0.0,7.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,13
8.0,8.0,5.0,2.0,2.0,1.0,9.5,0.0,5.0,14.0,0.0,0.0,5.0,-4.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,29
4.0,5.0,8.0,1.0,1.0,3.0,2.5,11.0,10.0,7.0,3.0,2.0,0.0,12.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,26
7.0,6.0,7.0,2.0,1.0,2.0,6.5,4.0,3.0,7.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,14
7.0,8.0,6.0,2.0,1.0,2.0,8.0,15.0,14.0,7.0,5.0,0.0,0.0,18.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,23
5.0,5.0,6.0,1.0,2.0,2.0,4.5,9.0,5.0,2.0,2.0,3.0,0.0,10.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1
13.0,12.0,7.0,4.0,1.0,0.0,15.5,6.0,7.0,7.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,25
4.0,3.0,10.0,1.0,1.0,3.0,0.5,7.0,4.0,3.0,2.0,1.0,2.0,7.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,31
9.0,7.0,5.0,2.0,3.0,0.0,10.0,1.0,3.0,10.0,0.0,1.0,4.0,-2.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,39
0.0,5.0,14.0,0.0,0.0,5.0,-4.5,7.0,9.0,7.0,2.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,34
10.0,10.0,8.0,3.0,1.0,1.0,11.0,8.0,12.0,4.0,2.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,11
6.0,7.0,8.0,2.0,0.0,3.0,5.5,10.0,9.0,5.0,3.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,22
6.0,5.0,5.0,1.0,3.0,1.0,6.0,4.0,3.0,7.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,37
8.0,5.0,10.0,2.0,2.0,1.0,5.5,10.0,7.0,3.0,3.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35
9.0,4.0,2.0,2.0,3.0,0.0,10.0,9.0,10.0,7.0,3.0,0.0,2.0,10.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,20
9.0,7.0,6.0,3.0,0.0,2.0,9.5,10.0,9.0,2.0,3.0,1.0,1.0,13.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,35
9.0,9.0,8.0,3.0,0.0,2.0,9.5,7.0,7.0,6.0,2.0,1.0,2.0,7.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,22
9.0,5.0,2.0,2.0,3.0,0.0,10.5,5.0,3.0,4.0,1.0,2.0,2.0,4.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,31
5.0,4.0,14.0,1.0,2.0,2.0,0.0,1.0,4.0,10.0,0.0,1.0,4.0,-2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,39
13.0,15.0,10.0,4.0,1.0,0.0,15.5,7.0,4.0,5.0,2.0,1.0,2.0,6.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,37
4.0,4.0,11.0,1.0,1.0,3.0,0.5,5.0,6.0,6.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,34
1.0,2.0,10.0,0.0,1.0,4.0,-3.0,4.0,6.0,7.0,1.0,1.0,3.0,3.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,38
10.0,9.0,5.0,3.0,1.0,1.0,12.0,6.0,9.0,9.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25
11.0,8.0,5.0,3.0,2.0,0.0,12.5,10.0,13.0,4.0,3.0,1.0,1.0,14.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,11
5.0,6.0,7.0,1.0,2.0,2.0,4.5,9.0,10.0,8.0,3.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,20
7.0,4.0,6.0,2.0,1.0,2.0,6.0,4.0,5.0,10.0,1.0,1.0,3.0,1.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,14
