Fixture ID,Date,Referee,Venue,City,Home Team,Away Team,Home Team Goals,Away Team Goals,Result,Home Shots on Goal,Home Shots off Goal,Home Total Shots,Home Blocked Shots,Home Shots insidebox,Home Shots outsidebox,Home Fouls,Home Corner Kicks,Home Offsides,Home Ball Possession,Home Yellow Cards,Home Red Cards,Home Goalkeeper Saves,Home Total passes,Home Passes accurate,Home Passes %,Away Shots on Goal,Away Shots off Goal,Away Total Shots,Away Blocked Shots,Away Shots insidebox,Away Shots outsidebox,Away Fouls,Away Corner Kicks,Away Offsides,Away Ball Possession,Away Yellow Cards,Away Red Cards,Away Goalkeeper Saves,Away Total passes,Away Passes accurate,Away Passes %,Home expected_goals,Away expected_goals
11814,2017-10-29T13:30:00+00:00,"Neil Swarbrick, England",American Express Community Stadium,Falmer,Brighton,Southampton,1,1,Draw,2,4,7,1,6,1,9,2,0,51%,3,0,0,490,395,81%,1,2,6,3,3,3,10,7,1,49%,1,0,1,450,360,80%,0,0
11813,2017-10-29T16:00:00+00:00,"Andre Marriner, England",King Power Stadium,Leicester,Leicester,Everton,2,0,Home Win,3,5,9,1,7,2,6,3,4,40%,0,0,2,324,214,66%,2,7,15,6,7,8,10,10,1,60%,2,0,1,470,374,80%,0,0
11812,2017-10-30T20:00:00+00:00,"Mike Dean, England",Turf Moor,Burnley,Burnley,Newcastle,1,0,Home Win,5,3,12,4,9,3,9,5,4,47%,3,0,5,451,343,76%,5,3,12,4,4,8,10,3,1,53%,0,0,4,521,409,79%,0,0
11811,2017-11-04T12:30:00+00:00,"Robert Madley, England",bet365 Stadium,Stoke,Stoke City,Leicester,2,2,Draw,7,3,11,1,9,2,12,4,0,47%,0,0,2,379,284,75%,4,5,14,5,10,4,8,10,5,53%,0,0,5,424,337,79%,0,0
11808,2017-11-04T15:00:00+00:00,"Paul Tierney, England",St James' Park,Newcastle upon Tyne,Newcastle,Bournemouth,0,1,Away Win,4,9,16,3,8,8,11,11,5,48%,2,0,4,373,276,74%,6,6,16,4,11,5,12,9,1,52%,2,0,4,407,308,76%,0,0
11807,2017-11-04T15:00:00+00:00,"Roger East, England",John Smith's Stadium,Huddersfield,Huddersfield,West Brom,1,0,Home Win,3,3,7,1,2,5,8,3,4,50%,3,1,3,421,339,81%,3,2,9,4,3,6,15,5,4,50%,4,0,2,417,330,79%,0,0
11809,2017-11-04T15:00:00+00:00,"Lee Probert, England",St. Mary's Stadium,Southampton,Southampton,Burnley,0,1,Away Win,3,6,13,4,11,2,4,9,2,62%,0,0,0,575,466,81%,1,2,5,2,2,3,4,1,1,38%,0,0,3,344,239,69%,0,0
11810,2017-11-04T15:00:00+00:00,"Mike Dean, England",Liberty Stadium,Swansea,Swansea,Brighton,0,1,Away Win,2,3,12,7,11,1,13,8,1,56%,2,0,1,468,379,81%,2,2,5,1,3,2,12,7,2,44%,1,0,2,371,267,72%,0,0
11806,2017-11-04T17:30:00+00:00,"Neil Swarbrick, England",London Stadium,London,West Ham,Liverpool,1,4,Away Win,1,5,6,0,5,1,9,2,5,48%,3,0,4,442,335,76%,7,7,15,1,12,3,13,3,1,52%,0,0,0,488,381,78%,0,0
11805,2017-11-05T12:00:00+00:00,"Kevin Friend, England",Wembley Stadium,London,Tottenham,Crystal Palace,1,0,Home Win,2,6,12,4,6,6,6,10,3,68%,0,0,3,583,491,84%,3,5,11,3,7,4,7,9,4,32%,2,0,1,268,185,69%,0,0
11804,2017-11-05T14:15:00+00:00,"Michael Oliver, England",Etihad Stadium,Manchester,Manchester City,Arsenal,3,1,Home Win,5,2,9,2,7,2,15,5,3,58%,1,0,2,624,544,87%,3,3,6,0,3,3,15,5,3,42%,6,0,3,450,369,82%,0,0
11803,2017-11-05T16:30:00+00:00,"Graham Scott, England",Goodison Park,Liverpool,Everton,Watford,3,2,Home Win,5,2,9,2,7,2,14,2,5,37%,0,0,1,294,196,67%,3,6,11,2,7,4,12,5,1,63%,2,0,2,472,356,75%,0,0
11802,2017-11-05T16:30:00+00:00,"Anthony Taylor, England",Stamford Bridge,London,Chelsea,Manchester United,1,0,Home Win,8,6,18,4,12,6,16,4,0,54%,1,0,2,471,370,79%,2,3,10,5,3,7,20,7,0,46%,3,0,7,396,301,76%,0,0
11801,2017-11-18T12:30:00+00:00,"Mike Dean, England",Emirates Stadium,London,Arsenal,Tottenham,2,0,Home Win,5,4,14,5,8,6,11,7,8,42%,4,0,4,399,281,70%,4,8,14,2,10,4,16,4,1,58%,1,0,3,549,436,79%,0,0
11795,2017-11-18T15:00:00+00:00,"Lee Probert, England",Vitality Stadium,Bournemouth,Bournemouth,Huddersfield,4,0,Home Win,5,4,9,0,6,3,13,8,1,30%,5,1,3,246,147,60%,3,10,19,6,10,9,10,11,0,70%,2,0,1,539,441,82%,0,0
11799,2017-11-18T15:00:00+00:00,"Mike Jones, England",Anfield,Liverpool,Liverpool,Southampton,3,0,Home Win,8,6,21,7,12,9,15,10,2,61%,1,0,0,562,472,84%,0,3,5,2,4,1,9,2,2,39%,1,0,5,362,261,72%,0,0
11796,2017-11-18T15:00:00+00:00,"Martin Atkinson, England",Turf Moor,Burnley,Burnley,Swansea,2,0,Home Win,7,4,17,6,12,5,12,8,3,39%,1,0,1,296,204,69%,1,9,14,4,8,6,12,6,1,61%,1,0,6,471,379,80%,0,0
11798,2017-11-18T15:00:00+00:00,"Graham Scott, England",King Power Stadium,Leicester,Leicester,Manchester City,0,2,Away Win,0,1,2,1,1,1,8,1,3,25%,1,0,2,266,175,66%,4,6,12,2,7,5,10,7,1,75%,1,0,1,784,705,90%,0,0
11797,2017-11-18T15:00:00+00:00,"Anthony Taylor, England",Selhurst Park,London,Crystal Palace,Everton,2,2,Draw,7,5,16,4,9,7,9,9,1,68%,2,0,3,539,439,81%,5,2,8,1,6,2,26,4,1,32%,3,0,5,248,159,64%,0,0
11800,2017-11-18T15:00:00+00:00,"Jonathan Moss, England",The Hawthorns,West Bromwich,West Brom,Chelsea,0,4,Away Win,2,5,7,0,5,2,13,3,3,38%,2,0,3,378,307,81%,7,2,11,2,8,3,12,4,1,62%,3,0,2,610,529,87%,0,0
11794,2017-11-18T17:30:00+00:00,"Craig Pawson, England",Old Trafford,Manchester,Manchester United,Newcastle,4,1,Home Win,7,6,16,3,14,2,10,11,1,64%,1,0,4,620,542,87%,5,6,12,1,6,6,9,4,1,36%,1,0,3,344,260,76%,0,0
11793,2017-11-19T16:00:00+00:00,"Andre Marriner, England",Vicarage Road,Watford,Watford,West Ham,2,0,Home Win,7,8,17,2,12,5,13,3,0,58%,1,0,5,614,515,84%,6,4,10,0,8,2,10,1,3,42%,4,0,5,434,336,77%,0,0
11792,2017-11-20T20:00:00+00:00,"Lee Mason, England",American Express Community Stadium,Falmer,Brighton,Stoke City,2,2,Draw,3,6,9,0,4,5,13,6,3,53%,1,0,4,462,364,79%,6,2,13,5,10,3,5,7,1,47%,0,0,1,396,316,80%,0,0
11791,2017-11-24T20:00:00+00:00,"Martin Atkinson, England",London Stadium,London,West Ham,Leicester,1,1,Draw,4,3,8,1,7,1,9,5,0,49%,1,0,1,381,300,79%,2,5,7,0,3,4,12,5,1,51%,1,0,3,404,313,77%,0,0
11787,2017-11-25T15:00:00+00:00,"Neil Swarbrick, England",Old Trafford,Manchester,Manchester United,Brighton,1,0,Home Win,4,7,15,4,8,8,9,5,2,58%,0,0,2,565,478,85%,2,3,8,3,4,4,9,0,1,42%,2,0,4,404,311,77%,0,0
11788,2017-11-25T15:00:00+00:00,"Chris Kavanagh, England",St James' Park,Newcastle upon Tyne,Newcastle,Watford,0,3,Away Win,2,5,12,5,8,4,8,6,4,52%,1,0,2,480,378,79%,4,7,12,1,10,3,13,3,1,48%,2,0,2,441,315,71%,0,0
11790,2017-11-25T15:00:00+00:00,"Mike Jones, England",Wembley Stadium,London,Tottenham,West Brom,1,1,Draw,5,10,25,10,9,16,10,8,2,72%,1,0,1,689,601,87%,2,3,5,0,4,1,13,0,6,28%,4,0,4,266,190,71%,0,0
11786,2017-11-25T15:00:00+00:00,"Mike Dean, England",Selhurst Park,London,Crystal Palace,Stoke City,2,1,Home Win,5,2,10,3,8,2,9,5,2,54%,1,0,2,492,379,77%,3,6,10,1,6,4,5,2,1,46%,1,0,3,425,327,77%,0,0
11789,2017-11-25T15:00:00+00:00,"Stuart Attwell, England",Liberty Stadium,Swansea,Swansea,Bournemouth,0,0,Draw,1,6,10,3,7,3,18,4,3,48%,4,0,5,447,350,78%,5,2,9,2,5,4,6,5,1,52%,2,0,1,472,390,83%,0,0
11785,2017-11-25T17:30:00+00:00,"Michael Oliver, England",Anfield,Liverpool,Liverpool,Chelsea,1,1,Draw,4,3,16,9,8,8,10,7,0,53%,0,0,2,587,504,86%,3,5,11,3,7,4,7,8,5,47%,0,0,3,497,411,83%,0,0
11784,2017-11-26T13:30:00+00:00,"Kevin Friend, England",St. Mary's Stadium,Southampton,Southampton,Everton,4,1,Home Win,5,7,17,5,10,7,6,7,0,67%,0,0,1,663,564,85%,2,3,5,0,0,5,13,2,0,33%,0,0,1,329,232,71%,0,0
11783,2017-11-26T14:00:00+00:00,"Lee Mason, England",Turf Moor,Burnley,Burnley,Arsenal,0,1,Away Win,2,3,8,3,3,5,8,5,4,36%,2,0,1,350,269,77%,2,9,18,7,9,9,14,5,3,64%,0,0,2,636,531,83%,0,0
11782,2017-11-26T16:00:00+00:00,"Craig Pawson, England",John Smith's Stadium,Huddersfield,Huddersfield,Manchester City,1,2,Away Win,0,3,4,1,3,2,10,3,3,20%,2,1,3,184,94,51%,5,7,14,2,10,4,10,7,3,80%,3,0,0,733,642,88%,0,0
11781,2017-11-28T19:45:00+00:00,"Anthony Taylor, England",King Power Stadium,Leicester,Leicester,Tottenham,2,1,Home Win,4,3,7,0,4,3,7,4,2,37%,1,0,4,336,240,71%,6,9,18,3,13,5,10,9,1,63%,2,0,1,561,465,83%,0,0
11780,2017-11-28T19:45:00+00:00,"Andre Marriner, England",American Express Community Stadium,Falmer,Brighton,Crystal Palace,0,0,Draw,4,4,10,2,6,4,13,10,5,53%,2,0,4,452,334,74%,4,5,10,1,5,5,8,5,0,47%,0,0,3,405,295,73%,0,0
11778,2017-11-28T20:00:00+00:00,"Jonathan Moss, England",Vicarage Road,Watford,Watford,Manchester United,2,4,Away Win,3,5,12,4,8,4,12,5,0,59%,2,0,2,496,411,83%,7,3,15,5,8,7,10,5,0,41%,1,0,1,346,257,74%,0,0
11779,2017-11-28T20:00:00+00:00,"Lee Probert, England",The Hawthorns,West Bromwich,West Brom,Newcastle,2,2,Draw,4,2,8,2,5,3,13,1,0,47%,0,0,3,401,305,76%,4,5,14,5,6,9,12,6,2,53%,0,0,2,435,342,79%,0,0
11776,2017-11-29T19:45:00+00:00,"Roger East, England",Vitality Stadium,Bournemouth,Bournemouth,Burnley,1,2,Away Win,2,4,11,5,6,5,9,4,0,62%,0,0,2,567,453,80%,4,2,10,4,5,5,11,6,1,38%,1,0,1,345,247,72%,0,0
11775,2017-11-29T19:45:00+00:00,"Graham Scott, England",Emirates Stadium,London,Arsenal,Huddersfield,5,0,Home Win,7,8,21,6,16,5,10,7,2,70%,0,0,2,813,716,88%,2,3,7,2,5,2,12,2,3,30%,1,0,1,337,259,77%,0,0
11777,2017-11-29T19:45:00+00:00,"Neil Swarbrick, England",Stamford Bridge,London,Chelsea,Swansea,1,0,Home Win,10,7,21,4,14,7,10,15,0,61%,1,0,0,608,518,85%,0,1,2,1,0,2,7,1,0,39%,0,0,9,404,315,78%,0,0
11772,2017-11-29T20:00:00+00:00,"Michael Oliver, England",Goodison Park,Liverpool,Everton,West Ham,4,0,Home Win,5,2,8,1,6,2,16,2,2,43%,2,0,3,411,325,79%,3,3,7,1,5,2,6,6,1,57%,1,0,1,511,406,79%,0,0
11773,2017-11-29T20:00:00+00:00,"Paul Tierney, England",Etihad Stadium,Manchester,Manchester City,Southampton,2,1,Home Win,12,8,26,6,11,15,12,6,1,74%,1,0,1,778,668,86%,2,3,7,2,7,0,11,5,1,26%,1,0,10,270,157,58%,0,0
11774,2017-11-29T20:00:00+00:00,"Martin Atkinson, England",bet365 Stadium,Stoke,Stoke City,Liverpool,0,3,Away Win,1,4,10,5,5,5,8,5,4,39%,1,0,4,349,244,70%,7,3,14,4,7,7,10,9,2,61%,5,0,1,548,445,81%,0,0
11771,2017-12-02T12:30:00+00:00,"Kevin Friend, England",Stamford Bridge,London,Chelsea,Newcastle,3,1,Home Win,9,8,23,6,18,5,8,11,2,65%,0,0,1,743,647,87%,2,4,8,2,3,5,13,4,1,35%,1,0,6,390,299,77%,0,0
11769,2017-12-02T15:00:00+00:00,"Martin Atkinson, England",Vicarage Road,Watford,Watford,Tottenham,1,1,Draw,2,2,6,2,3,3,16,7,1,50%,4,0,1,399,316,79%,2,4,8,2,2,6,8,2,10,50%,1,1,1,404,329,81%,0,0
11766,2017-12-02T15:00:00+00:00,"Chris Kavanagh, England",Goodison Park,Liverpool,Everton,Huddersfield,2,0,Home Win,4,1,6,1,3,3,12,2,1,47%,2,0,3,367,252,69%,3,2,5,0,3,2,9,5,0,53%,1,0,2,396,281,71%,0,0
11767,2017-12-02T15:00:00+00:00,"Paul Tierney, England",King Power Stadium,Leicester,Leicester,Burnley,1,0,Home Win,3,6,16,7,8,8,3,10,1,51%,0,0,5,415,302,73%,4,7,14,3,9,5,11,7,6,49%,2,0,2,382,282,74%,0,0
11765,2017-12-02T15:00:00+00:00,"Graham Scott, England",American Express Community Stadium,Falmer,Brighton,Liverpool,1,5,Away Win,2,3,6,1,6,0,8,2,0,42%,1,0,2,489,398,81%,6,4,12,2,8,5,7,2,2,58%,0,0,1,662,583,88%,0,0
11770,2017-12-02T15:00:00+00:00,"Michael Oliver, England",The Hawthorns,West Bromwich,West Brom,Crystal Palace,0,0,Draw,6,8,20,6,15,5,11,3,3,51%,3,0,2,395,288,73%,2,3,10,5,7,3,10,7,1,49%,1,0,7,380,271,71%,0,0
11768,2017-12-02T15:00:00+00:00,"Craig Pawson, England",bet365 Stadium,Stoke,Stoke City,Swansea,2,1,Home Win,3,6,10,1,6,4,12,2,3,44%,2,0,3,377,295,78%,3,2,10,5,3,7,10,6,0,56%,0,0,1,458,372,81%,0,0
11764,2017-12-02T17:30:00+00:00,"Andre Marriner, England",Emirates Stadium,London,Arsenal,Manchester United,1,3,Away Win,16,6,33,11,19,14,11,12,4,75%,3,0,2,656,562,86%,4,1,8,3,7,1,10,1,0,25%,2,1,14,222,147,66%,0,0
11763,2017-12-03T13:30:00+00:00,"Jonathan Moss, England",Vitality Stadium,Bournemouth,Bournemouth,Southampton,1,1,Draw,5,7,16,4,9,7,6,5,0,47%,2,0,2,415,330,80%,4,9,15,2,11,4,12,4,6,53%,1,0,4,458,371,81%,0,0
11762,2017-12-03T16:00:00+00:00,"Mike Dean, England",Etihad Stadium,Manchester,Manchester City,West Ham,2,1,Home Win,8,5,24,11,12,12,5,10,2,77%,2,0,3,753,664,88%,4,3,7,0,5,2,7,4,4,23%,2,0,6,220,158,72%,0,0
11761,2017-12-09T12:30:00+00:00,"Anthony Taylor, England",London Stadium,London,West Ham,Chelsea,1,0,Home Win,2,1,5,2,3,2,10,4,3,30%,6,0,2,299,219,73%,2,8,19,9,11,8,10,3,2,70%,1,0,1,683,586,86%,0,0
11758,2017-12-09T15:00:00+00:00,"Stuart Attwell, England",John Smith's Stadium,Huddersfield,Huddersfield,Brighton,2,0,Home Win,6,8,19,5,12,7,6,8,1,58%,0,0,2,541,403,74%,2,2,7,3,2,5,10,1,5,42%,0,0,4,391,267,68%,0,0
11756,2017-12-09T15:00:00+00:00,"Lee Probert, England",Turf Moor,Burnley,Burnley,Watford,1,0,Home Win,5,2,8,1,4,4,10,3,6,49%,1,0,2,377,251,67%,2,8,11,1,7,4,12,5,3,51%,0,1,4,394,276,70%,0,0
11760,2017-12-09T15:00:00+00:00,"Roger East, England",Wembley Stadium,London,Tottenham,Stoke City,5,1,Home Win,11,6,20,3,13,8,12,12,7,70%,1,0,2,657,579,88%,3,1,4,0,4,0,9,6,2,30%,0,0,7,268,172,64%,0,0
11757,2017-12-09T15:00:00+00:00,"Kevin Friend, England",Selhurst Park,London,Crystal Palace,Bournemouth,2,2,Draw,8,8,24,8,19,5,14,6,5,45%,5,0,3,345,257,74%,5,3,11,3,5,6,14,3,3,55%,2,0,6,442,352,80%,0,0
11759,2017-12-09T15:00:00+00:00,"Mike Dean, England",Liberty Stadium,Swansea,Swansea,West Brom,1,0,Home Win,3,8,18,7,8,10,8,6,1,54%,2,0,1,461,365,79%,1,3,7,3,5,2,18,3,2,46%,5,0,2,396,298,75%,0,0
11755,2017-12-09T17:30:00+00:00,"Neil Swarbrick, England",St James' Park,Newcastle upon Tyne,Newcastle,Leicester,2,3,Away Win,4,4,10,2,5,5,10,6,1,37%,2,0,3,337,230,68%,5,7,13,1,7,7,8,5,2,63%,1,0,2,562,446,79%,0,0
11754,2017-12-10T12:00:00+00:00,"Robert Madley, England",St. Mary's Stadium,Southampton,Southampton,Arsenal,1,1,Draw,3,2,6,1,3,3,12,4,4,33%,2,0,5,375,296,79%,6,4,11,1,6,5,10,5,1,67%,2,0,3,758,664,88%,0,0
11753,2017-12-10T14:15:00+00:00,"Craig Pawson, England",Anfield,Liverpool,Liverpool,Everton,1,1,Draw,3,12,23,8,10,13,8,12,1,79%,1,0,1,736,644,88%,2,1,3,0,1,2,11,1,0,21%,3,0,2,197,99,50%,0,0
11752,2017-12-10T16:30:00+00:00,"Michael Oliver, England",Old Trafford,Manchester,Manchester United,Manchester City,1,2,Away Win,5,2,8,1,6,2,16,2,4,35%,4,0,5,329,225,68%,7,3,14,4,7,7,10,8,0,65%,2,0,4,606,502,83%,0,0
11751,2017-12-12T19:45:00+00:00,"Mike Jones, England",Turf Moor,Burnley,Burnley,Stoke City,1,0,Home Win,2,5,10,3,6,4,6,6,4,51%,0,0,7,392,251,64%,7,6,14,1,6,8,14,4,2,49%,0,0,1,380,240,63%,0,0
11750,2017-12-12T20:00:00+00:00,"Andre Marriner, England",John Smith's Stadium,Huddersfield,Huddersfield,Chelsea,1,3,Away Win,2,4,7,1,3,4,11,1,2,35%,0,0,2,431,363,84%,5,4,12,3,10,2,4,3,10,65%,0,0,2,769,707,92%,0,0
11749,2017-12-12T20:00:00+00:00,"Lee Mason, England",Selhurst Park,London,Crystal Palace,Watford,2,1,Home Win,4,6,14,4,8,6,14,4,3,53%,2,0,1,415,318,77%,2,3,7,2,5,2,18,6,0,47%,3,1,2,352,242,69%,0,0
11746,2017-12-13T19:45:00+00:00,"Martin Atkinson, England",St James' Park,Newcastle upon Tyne,Newcastle,Everton,0,1,Away Win,4,4,16,8,7,9,10,4,2,55%,3,1,3,509,392,77%,4,3,7,0,4,3,11,1,3,45%,2,0,4,426,312,73%,0,0
11747,2017-12-13T19:45:00+00:00,"Chris Kavanagh, England",St. Mary's Stadium,Southampton,Southampton,Leicester,1,4,Away Win,4,5,11,2,6,5,13,9,3,53%,1,0,5,413,334,81%,11,2,16,3,9,7,9,9,1,47%,0,0,3,369,278,75%,0,0
11748,2017-12-13T19:45:00+00:00,"Anthony Taylor, England",Liberty Stadium,Swansea,Swansea,Manchester City,0,4,Away Win,3,2,7,2,3,4,12,2,2,21%,0,0,6,223,149,67%,10,10,23,3,17,6,6,5,1,79%,0,0,3,834,763,91%,0,0
11743,2017-12-13T20:00:00+00:00,"Graham Scott, England",Old Trafford,Manchester,Manchester United,Bournemouth,1,0,Home Win,2,3,9,4,7,2,14,4,2,56%,1,0,7,570,482,85%,7,4,14,3,8,6,12,9,0,44%,2,0,1,427,342,80%,0,0
11742,2017-12-13T20:00:00+00:00,"Paul Tierney, England",Anfield,Liverpool,Liverpool,West Brom,0,0,Draw,5,3,14,6,10,4,16,5,1,70%,1,0,1,711,611,86%,1,4,6,1,3,3,6,7,4,30%,1,0,3,291,195,67%,0,0
11744,2017-12-13T20:00:00+00:00,"Robert Madley, England",Wembley Stadium,London,Tottenham,Brighton,2,0,Home Win,8,6,25,11,14,11,5,10,3,75%,1,0,4,749,663,89%,4,2,7,1,5,2,10,2,1,25%,1,0,5,248,161,65%,0,0
11745,2017-12-13T20:00:00+00:00,"Jonathan Moss, England",London Stadium,London,West Ham,Arsenal,0,0,Draw,0,4,6,2,4,2,9,1,4,29%,2,0,3,300,214,71%,3,8,22,11,10,12,9,7,0,71%,0,0,0,704,607,86%,0,0
11741,2017-12-16T12:30:00+00:00,"Martin Atkinson, England",King Power Stadium,Leicester,Leicester,Crystal Palace,0,3,Away Win,2,5,11,4,8,3,12,6,0,56%,4,1,3,452,357,79%,6,3,13,4,10,3,13,4,0,44%,2,0,2,368,275,75%,0,0
11740,2017-12-16T15:00:00+00:00,"Michael Oliver, England",Vicarage Road,Watford,Watford,Huddersfield,1,4,Away Win,3,7,13,3,10,3,12,8,3,59%,2,1,3,452,356,79%,9,4,15,2,13,2,17,7,3,41%,4,1,2,310,225,73%,0,0
11737,2017-12-16T15:00:00+00:00,"Stuart Attwell, England",Emirates Stadium,London,Arsenal,Newcastle,1,0,Home Win,5,11,23,7,18,5,13,7,1,71%,2,0,2,761,649,85%,2,4,10,4,4,6,9,5,2,29%,1,0,4,299,201,67%,0,0
11739,2017-12-16T15:00:00+00:00,"Roger East, England",Stamford Bridge,London,Chelsea,Southampton,1,0,Home Win,8,8,24,8,11,13,8,8,3,53%,1,0,2,545,467,86%,2,2,6,2,4,2,16,4,2,47%,3,0,7,474,386,81%,0,0
11738,2017-12-16T15:00:00+00:00,"Chris Kavanagh, England",American Express Community Stadium,Falmer,Brighton,Burnley,0,0,Draw,2,6,12,4,8,4,13,8,2,57%,4,0,6,475,375,79%,7,0,11,4,8,3,13,2,2,43%,2,0,1,358,243,68%,0,0
11736,2017-12-16T16:00:00+00:00,"Graham Scott, England",bet365 Stadium,Stoke,Stoke City,West Ham,0,3,Away Win,0,8,17,9,8,9,12,7,0,54%,2,0,4,432,333,77%,7,6,14,1,11,3,13,9,1,46%,1,0,0,372,295,79%,0,0
11735,2017-12-16T17:30:00+00:00,"Craig Pawson, England",Etihad Stadium,Manchester,Manchester City,Tottenham,4,1,Home Win,11,7,20,2,16,4,13,5,4,52%,2,0,1,456,370,81%,2,4,7,1,1,6,20,1,2,48%,4,0,7,412,327,79%,0,0
11734,2017-12-17T14:15:00+00:00,"Anthony Taylor, England",The Hawthorns,West Bromwich,West Brom,Manchester United,1,2,Away Win,5,3,12,4,7,5,14,6,1,43%,1,0,1,433,341,79%,3,2,8,3,5,3,7,3,1,57%,3,0,4,588,484,82%,0,0
11733,2017-12-17T16:30:00+00:00,"Andre Marriner, England",Vitality Stadium,Bournemouth,Bournemouth,Liverpool,0,4,Away Win,2,2,6,2,4,2,5,2,2,44%,1,0,3,511,414,81%,7,12,21,2,15,6,10,3,4,56%,1,0,2,655,576,88%,0,0
11732,2017-12-18T20:00:00+00:00,"Jonathan Moss, England",Goodison Park,Liverpool,Everton,Swansea,3,1,Home Win,7,3,12,2,9,3,12,6,1,51%,2,0,2,445,349,78%,3,4,8,1,2,6,12,3,0,49%,3,0,4,431,332,77%,0,0
11731,2017-12-22T19:45:00+00:00,"Martin Atkinson, England",Emirates Stadium,London,Arsenal,Liverpool,3,3,Draw,4,3,11,4,5,6,9,7,3,53%,1,0,6,503,380,76%,9,5,14,0,11,3,11,8,1,47%,0,0,1,436,334,77%,0,0
11730,2017-12-23T12:30:00+00:00,"Robert Madley, England",Goodison Park,Liverpool,Everton,Chelsea,0,0,Draw,0,3,5,2,4,1,8,2,2,32%,3,0,5,327,230,70%,8,9,25,8,11,14,4,7,4,68%,0,0,0,679,569,84%,0,0
11726,2017-12-23T15:00:00+00:00,"Lee Probert, England",St. Mary's Stadium,Southampton,Southampton,Huddersfield,1,1,Draw,6,4,12,2,8,4,16,9,3,52%,2,0,1,384,269,70%,2,4,10,4,8,2,9,1,4,48%,1,0,5,345,223,65%,0,0
11729,2017-12-23T15:00:00+00:00,"Lee Mason, England",London Stadium,London,West Ham,Newcastle,2,3,Away Win,6,5,19,8,9,10,9,6,4,63%,1,0,1,426,329,77%,4,5,11,2,5,6,12,3,0,37%,1,0,4,249,155,62%,0,0
11725,2017-12-23T15:00:00+00:00,"Mike Jones, England",Etihad Stadium,Manchester,Manchester City,Bournemouth,4,0,Home Win,5,5,14,4,6,8,8,4,4,78%,0,0,1,901,825,92%,1,2,5,2,5,0,7,6,2,22%,1,0,1,232,163,70%,0,0
11724,2017-12-23T15:00:00+00:00,"Paul Tierney, England",American Express Community Stadium,Falmer,Brighton,Watford,1,0,Home Win,3,8,14,3,8,6,8,6,6,51%,0,0,1,426,328,77%,1,6,12,5,7,5,11,4,0,49%,0,0,2,397,288,73%,0,0
11727,2017-12-23T15:00:00+00:00,"Neil Swarbrick, England",bet365 Stadium,Stoke,Stoke City,West Brom,3,1,Home Win,5,2,9,2,5,4,9,1,0,43%,1,0,6,357,259,73%,7,5,17,5,12,5,11,11,2,57%,0,0,2,445,338,76%,0,0
11728,2017-12-23T15:00:00+00:00,"Craig Pawson, England",Liberty Stadium,Swansea,Swansea,Crystal Palace,1,1,Draw,2,3,7,2,2,5,13,6,1,64%,2,0,4,594,505,85%,5,4,13,4,8,5,11,3,1,36%,3,0,2,336,257,76%,0,0
11723,2017-12-23T17:30:00+00:00,"Michael Oliver, England",Turf Moor,Burnley,Burnley,Tottenham,0,3,Away Win,2,3,5,0,4,1,10,4,5,40%,1,0,5,350,233,67%,8,5,18,5,12,6,10,4,1,60%,2,0,2,527,419,80%,0,0
11722,2017-12-23T19:45:00+00:00,"Jonathan Moss, England",King Power Stadium,Leicester,Leicester,Manchester United,2,2,Draw,3,3,11,5,6,5,19,4,0,49%,4,1,4,448,354,79%,6,9,19,4,9,10,8,6,5,51%,2,0,1,448,371,83%,0,0
11721,2017-12-26T12:30:00+00:00,"Graham Scott, England",Wembley Stadium,London,Tottenham,Southampton,5,2,Home Win,7,7,16,2,10,6,8,3,1,57%,0,0,5,493,408,83%,6,7,16,3,11,5,15,8,1,43%,2,0,1,359,265,74%,0,0
11718,2017-12-26T15:00:00+00:00,"Martin Atkinson, England",Old Trafford,Manchester,Manchester United,Burnley,2,2,Draw,6,7,24,11,15,9,10,12,0,71%,3,0,0,638,534,84%,2,1,3,0,2,1,14,2,1,29%,7,0,3,270,157,58%,0,0
11715,2017-12-26T15:00:00+00:00,"Robert Madley, England",Vitality Stadium,Bournemouth,Bournemouth,West Ham,3,3,Draw,10,10,25,5,20,5,12,7,0,56%,3,0,2,424,330,78%,5,3,10,2,8,2,14,4,2,44%,4,0,7,333,236,71%,0,0
11717,2017-12-26T15:00:00+00:00,"Anthony Taylor, England",John Smith's Stadium,Huddersfield,Huddersfield,Stoke City,1,1,Draw,7,8,18,3,13,5,9,8,2,58%,2,0,4,500,416,83%,7,5,15,3,11,4,12,5,2,42%,4,0,6,372,274,74%,0,0
11719,2017-12-26T15:00:00+00:00,"Chris Kavanagh, England",Vicarage Road,Watford,Watford,Leicester,2,1,Home Win,1,7,11,3,11,1,7,8,4,49%,3,0,4,355,234,66%,5,3,11,3,8,3,13,8,6,51%,3,0,0,359,244,68%,0,0
11716,2017-12-26T15:00:00+00:00,"Mike Dean, England",Stamford Bridge,London,Chelsea,Brighton,2,0,Home Win,8,10,25,7,13,12,8,13,2,67%,0,0,1,695,614,88%,1,4,8,3,5,3,8,1,2,33%,1,0,5,341,264,77%,0,0
11720,2017-12-26T15:00:00+00:00,"Roger East, England",The Hawthorns,West Bromwich,West Brom,Everton,0,0,Draw,3,10,17,4,12,5,14,10,1,52%,2,0,3,370,263,71%,3,4,7,0,5,2,13,2,1,48%,0,0,3,344,238,69%,0,0
