Fixture ID,Date,Referee,Venue,City,Home Team,Away Team,Home Team Goals,Away Team Goals,Result,Home Shots on Goal,Away Shots on Goal,Home Shots off Goal,Away Shots off Goal,Home Total Shots,Away Total Shots,Home Blocked Shots,Away Blocked Shots,Home Shots insidebox,Away Shots insidebox,Home Shots outsidebox,Away Shots outsidebox,Home Fouls,Away Fouls,Home Corner Kicks,Away Corner Kicks,Home Offsides,Away Offsides,Home Ball Possession,Away Ball Possession,Home Yellow Cards,Away Yellow Cards,Home Red Cards,Away Red Cards,Home Goalkeeper Saves,Away Goalkeeper Saves,Home Total passes,Away Total passes,Home Passes accurate,Away Passes accurate,Home Passes %,Away Passes %,Home expected_goals,Away expected_goals
194411,2010-12-11T17:30:00+00:00,,Sports Direct Arena (Newcastle-upon-Tyne),,Newcastle,Liverpool,3,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194412,2010-12-12T13:30:00+00:00,,"Molineux Stadium (Wolverhampton, West Midlands)",,Wolves,Birmingham,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194413,2010-12-12T13:30:00+00:00,,Reebok Stadium (Bolton),,Bolton,Blackburn,2,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194414,2010-12-12T16:00:00+00:00,,White Hart Lane (London),,Tottenham,Chelsea,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194415,2010-12-13T20:00:00+00:00,,Old Trafford (Manchester),,Manchester United,Arsenal,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194416,2010-12-18T12:45:00+00:00,,Stadium of Light (Sunderland),,Sunderland,Bolton,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194417,2010-12-04T15:00:00+00:00,,The DW Stadium (Wigan),,Wigan,Stoke City,2,2,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194418,2010-12-04T15:00:00+00:00,,"Etihad Stadium, Manchester (Manchester)",,Manchester City,Bolton,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194419,2010-12-04T15:00:00+00:00,,Stamford Bridge (London),,Chelsea,Everton,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194420,2010-12-04T15:00:00+00:00,,Ewood Park (Blackburn),,Blackburn,Wolves,3,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194421,2010-12-04T15:00:00+00:00,,St. Andrew's Stadium (Birmingham),,Birmingham,Tottenham,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194422,2010-12-04T15:00:00+00:00,,Emirates Stadium (London),,Arsenal,Fulham,2,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194423,2010-12-05T13:30:00+00:00,,"The Hawthorns, West Bromwich (West Bromwich)",,West Brom,Newcastle,3,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194424,2010-12-05T16:00:00+00:00,,Stadium of Light (Sunderland),,Sunderland,West Ham,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194425,2010-12-06T20:00:00+00:00,,Anfield (Liverpool),,Liverpool,Aston Villa,3,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194426,2010-12-11T15:00:00+00:00,,Boleyn Ground (London),,West Ham,Manchester City,1,3,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194427,2010-11-27T12:45:00+00:00,,Villa Park (Birmingham),,Aston Villa,Arsenal,2,4,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194428,2010-11-27T15:00:00+00:00,,"Molineux Stadium (Wolverhampton, West Midlands)",,Wolves,Sunderland,3,2,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194429,2010-11-27T15:00:00+00:00,,Boleyn Ground (London),,West Ham,Wigan,3,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194430,2010-11-27T15:00:00+00:00,,Britannia Stadium (Stoke-on-Trent),,Stoke City,Manchester City,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194431,2010-11-27T15:00:00+00:00,,Old Trafford (Manchester),,Manchester United,Blackburn,7,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194432,2010-11-27T15:00:00+00:00,,Craven Cottage (London),,Fulham,Birmingham,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194433,2010-11-27T15:00:00+00:00,,Goodison Park (Liverpool),,Everton,West Brom,1,4,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194434,2010-11-27T15:00:00+00:00,,Reebok Stadium (Bolton),,Bolton,Blackpool,2,2,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194435,2010-11-28T13:30:00+00:00,,Sports Direct Arena (Newcastle-upon-Tyne),,Newcastle,Chelsea,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194436,2010-11-28T16:00:00+00:00,,White Hart Lane (London),,Tottenham,Liverpool,2,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194437,2010-11-20T12:45:00+00:00,,Emirates Stadium (London),,Arsenal,Tottenham,2,3,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194438,2010-11-20T15:00:00+00:00,,"The Hawthorns, West Bromwich (West Bromwich)",,West Brom,Stoke City,0,3,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194439,2010-11-20T15:00:00+00:00,,Old Trafford (Manchester),,Manchester United,Wigan,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194440,2010-11-20T15:00:00+00:00,,Reebok Stadium (Bolton),,Bolton,Newcastle,5,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194441,2010-11-20T15:00:00+00:00,,Bloomfield Road (Blackpool),,Blackpool,Wolves,2,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194442,2010-11-20T15:00:00+00:00,,St. Andrew's Stadium (Birmingham),,Birmingham,Chelsea,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194443,2010-11-20T17:30:00+00:00,,Anfield (Liverpool),,Liverpool,West Ham,3,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194444,2010-11-21T13:30:00+00:00,,Ewood Park (Blackburn),,Blackburn,Aston Villa,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194445,2010-11-21T16:00:00+00:00,,Craven Cottage (London),,Fulham,Manchester City,1,4,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194446,2010-11-22T20:00:00+00:00,,Stadium of Light (Sunderland),,Sunderland,Everton,2,2,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194447,2010-11-13T12:45:00+00:00,,Villa Park (Birmingham),,Aston Villa,Manchester United,2,2,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194448,2010-11-13T15:00:00+00:00,,"Molineux Stadium (Wolverhampton, West Midlands)",,Wolves,Bolton,2,3,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194449,2010-11-13T15:00:00+00:00,,The DW Stadium (Wigan),,Wigan,West Brom,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194450,2010-11-13T15:00:00+00:00,,Boleyn Ground (London),,West Ham,Blackpool,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194451,2010-11-13T15:00:00+00:00,,White Hart Lane (London),,Tottenham,Blackburn,4,2,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194452,2010-11-13T15:00:00+00:00,,Sports Direct Arena (Newcastle-upon-Tyne),,Newcastle,Fulham,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194453,2010-11-13T15:00:00+00:00,,"Etihad Stadium, Manchester (Manchester)",,Manchester City,Birmingham,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194454,2010-11-13T17:30:00+00:00,,Britannia Stadium (Stoke-on-Trent),,Stoke City,Liverpool,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194455,2010-11-14T14:00:00+00:00,,Goodison Park (Liverpool),,Everton,Arsenal,1,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194456,2010-11-14T16:10:00+00:00,,Stamford Bridge (London),,Chelsea,Sunderland,0,3,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194457,2010-11-09T19:45:00+00:00,,Britannia Stadium (Stoke-on-Trent),,Stoke City,Birmingham,3,2,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194458,2010-11-09T20:00:00+00:00,,White Hart Lane (London),,Tottenham,Sunderland,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194459,2010-11-10T19:45:00+00:00,,Sports Direct Arena (Newcastle-upon-Tyne),,Newcastle,Blackburn,1,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194460,2010-11-10T19:45:00+00:00,,Stamford Bridge (London),,Chelsea,Fulham,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194461,2010-11-10T19:45:00+00:00,,Villa Park (Birmingham),,Aston Villa,Blackpool,3,2,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194462,2010-11-10T19:45:00+00:00,,"Molineux Stadium (Wolverhampton, West Midlands)",,Wolves,Arsenal,0,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194463,2010-11-10T19:45:00+00:00,,The DW Stadium (Wigan),,Wigan,Liverpool,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194464,2010-11-10T19:45:00+00:00,,Boleyn Ground (London),,West Ham,West Brom,2,2,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194465,2010-11-10T20:00:00+00:00,,"Etihad Stadium, Manchester (Manchester)",,Manchester City,Manchester United,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194466,2010-11-10T20:00:00+00:00,,Goodison Park (Liverpool),,Everton,Bolton,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194467,2010-11-06T12:45:00+00:00,,Reebok Stadium (Bolton),,Bolton,Tottenham,4,2,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194468,2010-11-06T15:00:00+00:00,,Stadium of Light (Sunderland),,Sunderland,Stoke City,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194469,2010-11-06T15:00:00+00:00,,Old Trafford (Manchester),,Manchester United,Wolves,2,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194470,2010-11-06T15:00:00+00:00,,Craven Cottage (London),,Fulham,Aston Villa,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194471,2010-11-06T15:00:00+00:00,,Bloomfield Road (Blackpool),,Blackpool,Everton,2,2,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194472,2010-11-06T15:00:00+00:00,,Ewood Park (Blackburn),,Blackburn,Wigan,2,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194473,2010-11-06T15:00:00+00:00,,St. Andrew's Stadium (Birmingham),,Birmingham,West Ham,2,2,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194474,2010-11-07T13:30:00+00:00,,Emirates Stadium (London),,Arsenal,Newcastle,0,1,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194475,2010-11-07T15:00:00+00:00,,"The Hawthorns, West Bromwich (West Bromwich)",,West Brom,Manchester City,0,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194476,2010-11-07T16:00:00+00:00,,Anfield (Liverpool),,Liverpool,Chelsea,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194477,2010-10-30T15:00:00+00:00,,"Molineux Stadium (Wolverhampton, West Midlands)",,Wolves,Manchester City,2,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194478,2010-10-30T15:00:00+00:00,,Craven Cottage (London),,Fulham,Wigan,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194479,2010-10-30T15:00:00+00:00,,Goodison Park (Liverpool),,Everton,Stoke City,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194480,2010-10-30T15:00:00+00:00,,Ewood Park (Blackburn),,Blackburn,Chelsea,1,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194481,2010-10-30T15:00:00+00:00,,Emirates Stadium (London),,Arsenal,West Ham,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194482,2010-10-30T17:30:00+00:00,,Old Trafford (Manchester),,Manchester United,Tottenham,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194483,2010-10-31T12:00:00+00:00,,Villa Park (Birmingham),,Aston Villa,Birmingham,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194484,2010-10-31T13:30:00+00:00,,Sports Direct Arena (Newcastle-upon-Tyne),,Newcastle,Sunderland,5,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194485,2010-10-31T16:00:00+00:00,,Reebok Stadium (Bolton),,Bolton,Liverpool,0,1,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194486,2010-11-01T20:00:00+00:00,,Bloomfield Road (Blackpool),,Blackpool,West Brom,2,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194487,2010-10-23T11:45:00+00:00,,White Hart Lane (London),,Tottenham,Everton,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194488,2010-10-23T14:00:00+00:00,,The DW Stadium (Wigan),,Wigan,Bolton,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194489,2010-10-23T14:00:00+00:00,,"The Hawthorns, West Bromwich (West Bromwich)",,West Brom,Fulham,2,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194490,2010-10-23T14:00:00+00:00,,Stadium of Light (Sunderland),,Sunderland,Aston Villa,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194491,2010-10-23T14:00:00+00:00,,Stamford Bridge (London),,Chelsea,Wolves,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194492,2010-10-23T14:00:00+00:00,,St. Andrew's Stadium (Birmingham),,Birmingham,Blackpool,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194493,2010-10-23T16:30:00+00:00,,Boleyn Ground (London),,West Ham,Newcastle,1,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194494,2010-10-24T12:30:00+00:00,,Britannia Stadium (Stoke-on-Trent),,Stoke City,Manchester United,1,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194495,2010-10-24T14:00:00+00:00,,Anfield (Liverpool),,Liverpool,Blackburn,2,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194496,2010-10-24T15:00:00+00:00,,"Etihad Stadium, Manchester (Manchester)",,Manchester City,Arsenal,0,3,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194497,2010-10-16T14:00:00+00:00,,"Molineux Stadium (Wolverhampton, West Midlands)",,Wolves,West Ham,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194498,2010-10-16T14:00:00+00:00,,Sports Direct Arena (Newcastle-upon-Tyne),,Newcastle,Wigan,2,2,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194499,2010-10-16T14:00:00+00:00,,Old Trafford (Manchester),,Manchester United,West Brom,2,2,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194500,2010-10-16T14:00:00+00:00,,Craven Cottage (London),,Fulham,Tottenham,1,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194501,2010-10-16T14:00:00+00:00,,Reebok Stadium (Bolton),,Bolton,Stoke City,2,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194502,2010-10-16T14:00:00+00:00,,Emirates Stadium (London),,Arsenal,Birmingham,2,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194503,2010-10-16T16:30:00+00:00,,Villa Park (Birmingham),,Aston Villa,Chelsea,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194504,2010-10-17T12:30:00+00:00,,Goodison Park (Liverpool),,Everton,Liverpool,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194505,2010-10-17T15:00:00+00:00,,Bloomfield Road (Blackpool),,Blackpool,Manchester City,2,3,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194506,2010-10-18T19:00:00+00:00,,Ewood Park (Blackburn),,Blackburn,Sunderland,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194507,2010-10-02T11:45:00+00:00,,The DW Stadium (Wigan),,Wigan,Wolves,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194508,2010-10-02T14:00:00+00:00,,Boleyn Ground (London),,West Ham,Fulham,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194509,2010-10-02T14:00:00+00:00,,"The Hawthorns, West Bromwich (West Bromwich)",,West Brom,Bolton,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194510,2010-10-02T14:00:00+00:00,,White Hart Lane (London),,Tottenham,Aston Villa,2,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194511,2010-10-02T14:00:00+00:00,,Stadium of Light (Sunderland),,Sunderland,Manchester United,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194512,2010-10-02T14:00:00+00:00,,Britannia Stadium (Stoke-on-Trent),,Stoke City,Blackburn,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194513,2010-10-02T14:00:00+00:00,,St. Andrew's Stadium (Birmingham),,Birmingham,Everton,0,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194514,2010-10-03T12:30:00+00:00,,"Etihad Stadium, Manchester (Manchester)",,Manchester City,Newcastle,2,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194515,2010-10-03T14:00:00+00:00,,Anfield (Liverpool),,Liverpool,Blackpool,1,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194516,2010-10-03T15:00:00+00:00,,Stamford Bridge (London),,Chelsea,Arsenal,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194517,2010-09-25T11:45:00+00:00,,"Etihad Stadium, Manchester (Manchester)",,Manchester City,Chelsea,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194518,2010-09-25T14:00:00+00:00,,Boleyn Ground (London),,West Ham,Tottenham,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194519,2010-09-25T14:00:00+00:00,,Anfield (Liverpool),,Liverpool,Sunderland,2,2,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
